,xte_0,xte_1,yte_0,modelte_0,epi_0
0,-2.0,-2.0,3.9455978889080496,2.0696735,0.16056941
1,-1.8666666666666667,-2.0,4.009783989524304,1.9453548,0.1320647
2,-1.7333333333333334,-2.0,4.079332832518116,1.8473734,0.11324184
3,-1.6,-2.0,4.123669780836485,1.7289525,0.105181165
4,-1.4666666666666668,-2.0,4.118295027684226,1.6094842,0.104740724
5,-1.3333333333333335,-2.0,4.056122684590346,1.5526723,0.15071484
6,-1.2,-2.0,3.95343075029588,1.4826981,0.1587711
7,-1.0666666666666667,-2.0,3.8475007390652407,1.4444805,0.220672
8,-0.9333333333333333,-2.0,3.7859382320250368,1.42928,0.34249336
9,-0.8,-2.0,3.810799376146819,1.3950391,0.30783594
10,-0.6666666666666667,-2.0,3.9428296111278542,1.3675911,0.26996568
11,-0.5333333333333334,-2.0,4.171477235024047,1.3595074,0.23562643
12,-0.3999999999999999,-2.0,4.454648713538755,1.3494213,0.20280671
13,-0.2666666666666666,-2.0,4.728953426325307,1.3193829,0.17781712
14,-0.1333333333333333,-2.0,4.9275547053752575,1.30518,0.16511223
15,0.0,-2.0,4.0,1.2941153,0.15338281
16,0.1333333333333333,-2.0,4.9275547038339536,1.3081102,0.15847322
17,0.2666666666666666,-2.0,4.728953425719662,1.2892237,0.16576193
18,0.3999999999999999,-2.0,4.454648713286927,1.2498442,0.07247801
19,0.5333333333333332,-2.0,4.171477234952812,1.2521756,0.06436326
20,0.6666666666666665,-2.0,3.9428296111468546,1.2764792,0.066408
21,0.7999999999999998,-2.0,3.8107993761992174,1.2689922,0.066296235
22,0.9333333333333331,-2.0,3.7859382320758512,1.2725614,0.063600756
23,1.0666666666666664,-2.0,3.8475007390969163,1.3374895,0.063488506
24,1.2000000000000002,-2.0,3.953430750304478,1.433886,0.053611733
25,1.3333333333333335,-2.0,4.0561226845810205,1.5439804,0.049245194
26,1.4666666666666668,-2.0,4.118295027666357,1.6439136,0.050316144
27,1.6,-2.0,4.12366978081936,1.7415147,0.05226457
28,1.7333333333333334,-2.0,4.079332832507975,1.846557,0.05236078
