,xtr_0,xtr_1,ytr_0,xte_0,xte_1,yte_0,modelte_0,epi_0
22,1.0,-0.7894736842105263,0.4314838431443099,0.9333333333333331,-2.0,3.7859382320695727,3.813122487570211,0.004886114826581997
23,1.0,-0.6842105263157895,0.27635918940469767,1.0666666666666664,-2.0,3.847500739093003,3.772386572430669,0.004992908868815857
24,1.0,-0.5789473684210527,0.14339520048503007,1.2000000000000002,-2.0,3.953430750303416,3.7434914166467173,0.04461743955790039
25,1.0,-0.4736842105263158,0.032591876385307084,1.3333333333333335,-2.0,4.0561226845821725,3.684005085157584,0.12121879621278404
26,1.0,-0.368421052631579,-0.056050782894471296,1.4666666666666668,-2.0,4.118295027668565,3.5643388492220094,0.2284911964592949
27,1.0,-0.26315789473684215,-0.12253277735430511,1.6,-2.0,4.123669780821476,3.378368307366367,0.3596258892967154
28,1.0,-0.1578947368421053,-0.1668541069941943,1.7333333333333334,-2.0,4.079332832509228,3.1462535557664384,0.5140140441200144
29,1.0,-0.052631578947368474,-0.18901477181413892,1.8666666666666667,-2.0,4.009783989523286,2.908971104370314,0.7093685430420565
30,1.0,0.05263157894736836,-0.18901477181413892,2.0,-2.0,3.9455978889133316,2.71663647259579,0.9999998880425855
31,1.0,0.1578947368421053,-0.1668541069941943,-2.0,-1.8666666666666667,3.430042333353239,2.4505119719800605,0.771342959150136
32,1.0,0.26315789473684204,-0.12253277735430516,-1.8666666666666667,-1.8666666666666667,3.494228433968605,2.6030129946917726,0.5206604704451108
33,1.0,0.36842105263157876,-0.05605078289447146,-1.7333333333333334,-1.8666666666666667,3.5637772769613076,2.8016328381606095,0.36676222707018313
34,1.0,0.4736842105263157,0.03259187638530697,-1.6,-1.8666666666666667,3.608114225278814,2.996766857323452,0.253447431379636
35,1.0,0.5789473684210527,0.14339520048503007,-1.4666666666666668,-1.8666666666666667,3.6027394721264634,3.1480312746014896,0.1603241500837972
36,1.0,0.6842105263157894,0.2763591894046975,-1.3333333333333335,-1.8666666666666667,3.5405671290336382,3.236013704642048,0.08494073398938182
37,1.0,0.7894736842105261,0.43148384314430954,-1.2,-1.8666666666666667,3.437875194741387,3.267727420445782,0.03124624467845188
38,1.0,0.894736842105263,0.6087691617038664,-1.0666666666666667,-1.8666666666666667,3.331945183513599,3.2736718528709616,0.0034839218022846862
39,1.0,1.0,0.808215145083368,-0.9333333333333333,-1.8666666666666667,3.2703826764757595,3.2970061945211624,0.003409167291041264
40,1.0,1.0,0.808215145083368,-0.8,-1.8666666666666667,3.2952438205977375,3.378013042775466,0.02923827669827214
41,0.8947368421052632,1.0,0.7828087558734692,-0.6666666666666667,-1.8666666666666667,3.4272740555746464,3.5388249843312427,0.0755802130402942
42,0.7894736842105263,1.0,0.8172534098255115,-0.5333333333333334,-1.8666666666666667,3.65592167945969,3.773591972644032,0.13408867660825785
43,0.6842105263157895,1.0,0.9193708349812388,-0.3999999999999999,-1.8666666666666667,3.939093157952085,4.047683463739598,0.19467722039992888
44,0.5789473684210527,1.0,1.084413993862463,-0.2666666666666666,-1.8666666666666667,4.213397870694921,4.306591672691465,0.24708257964214592
45,0.4736842105263158,1.0,1.2948836562870314,-0.1333333333333333,-1.8666666666666667,4.411999149629266,4.491901964055027,0.28249972110936555
46,0.368421052631579,1.0,1.5229999367669729,0.0,-1.8666666666666667,3.4844444444444447,4.559188068941626,0.29500164817165725
47,0.26315789473684215,1.0,1.7354227906870292,0.1333333333333333,-1.8666666666666667,4.411999148468834,4.4919019635210855,0.2824997211003382
48,0.1578947368421053,1.0,1.899311456441779,0.2666666666666666,-1.8666666666666667,4.213397870238937,4.306591672360802,0.24708257962300278
49,0.052631578947368474,1.0,1.988497885091214,0.3999999999999999,-1.8666666666666667,3.9390931577624864,4.047683464555176,0.19467722037449148
50,-0.05263157894736836,1.0,1.9884978882241269,0.5333333333333332,-1.8666666666666667,3.6559216794060583,3.773591974436907,0.13408867657864398
51,-0.1578947368421053,1.0,1.8993114573918617,0.6666666666666665,-1.8666666666666667,3.427274055588952,3.5388249861664924,0.07558021300190147
52,-0.26315789473684204,1.0,1.7354227911531943,0.7999999999999998,-1.8666666666666667,3.295243820637188,3.3780130442919662,0.029238276659228676
53,-0.36842105263157876,1.0,1.5229999370037701,0.9333333333333331,-1.8666666666666667,3.2703826765140174,3.297006196870749,0.0034091672459756425
54,-0.4736842105263157,1.0,1.2948836563908754,1.0666666666666664,-1.8666666666666667,3.3319451835374476,3.273671852778257,0.0034839217632885488
55,-0.5789473684210527,1.0,1.084413993886785,1.2000000000000002,-1.8666666666666667,3.4378751947478605,3.267727399122858,0.031246244612219965
56,-0.6842105263157894,1.0,0.9193708349615817,1.3333333333333335,-1.8666666666666667,3.540567129026617,3.2360136035294085,0.08494073395785126
57,-0.7894736842105261,1.0,0.817253409786899,1.4666666666666668,-1.8666666666666667,3.6027394721130093,3.1480309677718483,0.16032415063504357
58,-0.894736842105263,1.0,0.7828087558329775,1.6,-1.8666666666666667,3.6081142252659206,2.996766126046585,0.25344743531941716
59,-1.0,1.0,0.8082151450513766,1.7333333333333334,-1.8666666666666667,3.563777276953673,2.8016313594698605,0.36676224409601993
60,-1.0,1.0,0.8082151450513766,1.8666666666666667,-1.8666666666666667,3.4942284339677308,2.6030103501234523,0.5206605257691538
61,-1.0,0.8947368421052632,0.6087691616718752,2.0,-1.8666666666666667,3.4300423333577763,2.4505076861724318,0.7713431070341384
62,-1.0,0.7894736842105263,0.43148384311231847,-2.0,-1.7333333333333334,2.950042333353239,2.2018503209680276,0.5904923199234222
63,-1.0,0.6842105263157895,0.2763591893727063,-1.8666666666666667,-1.7333333333333334,3.014228433968605,2.317102905512414,0.3718751375408542
64,-1.0,0.5789473684210527,0.1433952004530387,-1.7333333333333334,-1.7333333333333334,3.0837772769613077,2.4795761878019307,0.2508560336717707
65,-1.0,0.4736842105263158,0.0325918763533157,-1.6,-1.7333333333333334,3.128114225278814,2.640136472523658,0.1699371953320602
66,-1.0,0.368421052631579,-0.05605078292646268,-1.4666666666666668,-1.7333333333333334,3.1227394721264634,2.758948882958939,0.10672930319424004
67,-1.0,0.26315789473684215,-0.12253277738629649,-1.3333333333333335,-1.7333333333333334,3.0605671290336383,2.817297966499794,0.056424369493760194
68,-1.0,0.1578947368421053,-0.1668541070261857,-1.2,-1.7333333333333334,2.957875194741387,2.8230297954702035,0.020740836298870646
69,-1.0,0.052631578947368474,-0.1890147718461303,-1.0666666666666667,-1.7333333333333334,2.851945183513599,2.807500375880273,0.002304956270541771
70,-1.0,-0.05263157894736836,-0.1890147718461303,-0.9333333333333333,-1.7333333333333334,2.7903826764757595,2.814555620085094,0.0022553338407033732
71,-1.0,-0.1578947368421053,-0.1668541070261857,-0.8,-1.7333333333333334,2.8152438205977375,2.88477327140353,0.019405639245135265
72,-1.0,-0.26315789473684204,-0.12253277738629655,-0.6666666666666667,-1.7333333333333334,2.9472740555746464,3.0400140068561115,0.050176254960261575
73,-1.0,-0.36842105263157876,-0.056050782926462844,-0.5333333333333334,-1.7333333333333334,3.17592167945969,3.273530844546628,0.0890253212905544
74,-1.0,-0.4736842105263157,0.03259187635331559,-0.3999999999999999,-1.7333333333333334,3.459093157952085,3.549273255594672,0.12925553659821165
75,-1.0,-0.5789473684210527,0.1433952004530387,-0.2666666666666666,-1.7333333333333334,3.7333978706949216,3.8110475286200285,0.1640521929794637
76,-1.0,-0.6842105263157894,0.2763591893727061,-0.1333333333333333,-1.7333333333333334,3.931999149629266,3.9988439631456036,0.18756883458499377
77,-1.0,-0.7894736842105261,0.43148384311231813,0.0,-1.7333333333333334,3.0044444444444447,4.067096542260867,0.19586999384079676
78,-1.0,-0.894736842105263,0.608769161671875,0.1333333333333333,-1.7333333333333334,3.931999148468834,3.9988439625010392,0.1875688345812314
79,-1.0,-1.0,0.8082151450513766,0.2666666666666666,-1.7333333333333334,3.733397870238937,3.8110475280933582,0.16405219297154852
80,,,,0.3999999999999999,-1.7333333333333334,3.4590931577624864,3.549273255919342,0.12925553658501968
81,,,,0.5333333333333332,-1.7333333333333334,3.1759216794060583,3.273530845779917,0.08902532127718497
82,,,,0.6666666666666665,-1.7333333333333334,2.947274055588952,3.0400140080597926,0.050176254938976976
83,,,,0.7999999999999998,-1.7333333333333334,2.815243820637188,2.884773272066941,0.019405639229648025
84,,,,0.9333333333333331,-1.7333333333333334,2.7903826765140174,2.8145556216193124,0.0022553338211343163
85,,,,1.0666666666666664,-1.7333333333333334,2.8519451835374476,2.8075003752855134,0.0023049562483816476
86,,,,1.2000000000000002,-1.7333333333333334,2.9578751947478605,2.8230297726571076,0.02074083626933959
87,,,,1.3333333333333335,-1.7333333333333334,3.060567129026617,2.817297862249115,0.05642436950843107
88,,,,1.4666666666666668,-1.7333333333333334,3.1227394721130093,2.758948568695015,0.10672930383032905
89,,,,1.6,-1.7333333333333334,3.1281142252659206,2.640135725954052,0.1699371993266324
90,,,,1.7333333333333334,-1.7333333333333334,3.083777276953673,2.4795746801584797,0.25085605040004894
91,,,,1.8666666666666667,-1.7333333333333334,3.0142284339677308,2.317100211509076,0.37187519161941074
92,,,,2.0,-1.7333333333333334,2.9500423333577763,2.201845957389043,0.5904924639733329
93,,,,-2.0,-1.6,2.505597888908795,1.9709736465243206,0.4524435369687879
94,,,,-1.8666666666666667,-1.6,2.569783989524161,2.0516136410443755,0.25880601590653296
95,,,,-1.7333333333333334,-1.6,2.6393328325168635,2.180504906161741,0.16298090417788427
96,,,,-1.6,-1.6,2.6836697808343697,2.308945089740133,0.10669331498748594
97,,,,-1.4666666666666668,-1.6,2.678295027682019,2.3976043504169864,0.06615999477405306
98,,,,-1.3333333333333335,-1.6,2.616122684589194,2.428412669212,0.03484346728589203
99,,,,-1.2,-1.6,2.513430750296943,2.40999135810029,0.012793076800075657
100,,,,-1.0666666666666667,-1.6,2.407500739069155,2.3744968643141866,0.0014162495816107147
101,,,,-0.9333333333333333,-1.6,2.3459382320313154,2.3664192788000875,0.0013856178073229615
102,,,,-0.8,-1.6,2.3707993761532933,2.426616071968507,0.01196706445445597
103,,,,-0.6666666666666667,-1.6,2.502829611130202,2.576698020060303,0.030951999535974387
104,,,,-0.5333333333333334,-1.6,2.731477235015246,2.809083423411539,0.05492119363277173
105,,,,-0.3999999999999999,-1.6,3.0146487135076407,3.0863969233642115,0.07974253059644193
106,,,,-0.2666666666666666,-1.6,3.2889534262504774,3.350870096647071,0.10121145601458574
107,,,,-0.1333333333333333,-1.6,3.487554705184822,3.541002495591511,0.11572081018886173
108,,,,0.0,-1.6,2.5600000000000005,3.610162542036961,0.1208424793410441
109,,,,0.1333333333333333,-1.6,3.48755470402439,3.5410024948237107,0.11572081018777323
110,,,,0.2666666666666666,-1.6,3.2889534257944932,3.3508700959290896,0.10121145601119014
111,,,,0.3999999999999999,-1.6,3.014648713318042,3.086396923511966,0.07974253059045526
112,,,,0.5333333333333332,-1.6,2.731477234961614,2.8090834242859466,0.054921193626134346
113,,,,0.6666666666666665,-1.6,2.5028296111445076,2.576698020508449,0.030951999530839578
114,,,,0.7999999999999998,-1.6,2.370799376192744,2.426616072137219,0.011967064447652942
115,,,,0.9333333333333331,-1.6,2.345938232069573,2.366419279706517,0.0013856177987925564
116,,,,1.0666666666666664,-1.6,2.4075007390930034,2.374496862717293,0.0014162495725597302
117,,,,1.2000000000000002,-1.6,2.5134307503034163,2.409991334299953,0.012793076784754057
118,,,,1.3333333333333335,-1.6,2.616122684582173,2.42841256142024,0.03484346733854155
119,,,,1.4666666666666668,-1.6,2.678295027668565,2.3976040290775704,0.06615999544558879
120,,,,1.6,-1.6,2.6836697808214764,2.308944328377808,0.1066933189316211
121,,,,1.7333333333333334,-1.6,2.6393328325092287,2.180503370702537,0.16298092038467202
122,,,,1.8666666666666667,-1.6,2.5697839895232866,2.051610899569192,0.2588060681738751
123,,,,2.0,-1.6,2.505597888913332,1.9709692087669228,0.4524436757778354
124,,,,-2.0,-1.4666666666666668,2.096709000019906,1.7581331803068665,0.35194086009310555
125,,,,-1.8666666666666667,-1.4666666666666668,2.160895100635272,1.8068390385824704,0.17703690809815104
126,,,,-1.7333333333333334,-1.4666666666666668,2.2304439436279746,1.9047530028287887,0.09965815487223074
127,,,,-1.6,-1.4666666666666668,2.274780891945481,2.0035650233991396,0.06119598514696772
128,,,,-1.4666666666666668,-1.4666666666666668,2.2694061387931304,2.06440668487973,0.036994758786396735
129,,,,-1.3333333333333335,-1.4666666666666668,2.207233795700305,2.0698014897626202,0.019333286803891715
130,,,,-1.2,-1.4666666666666668,2.104541861408054,2.0290872355928498,0.007082420484929877
131,,,,-1.0666666666666667,-1.4666666666666668,1.998611850180266,1.9751629064942793,0.0007791412101199062
132,,,,-0.9333333333333333,-1.4666666666666668,1.9370493431424267,1.953118384563186,0.0007621437156832728
133,,,,-0.8,-1.4666666666666668,1.9619104872644044,2.0040741453069115,0.006622408915325777
134,,,,-0.6666666666666667,-1.4666666666666668,2.0939407222413133,2.149412899421885,0.017136730182492135
135,,,,-0.5333333333333334,-1.4666666666666668,2.322588346126357,2.380781692091042,0.030411454064374878
136,,,,-0.3999999999999999,-1.4666666666666668,2.605759824618752,2.6595780531417414,0.044158114805677655
137,,,,-0.2666666666666666,-1.4666666666666668,2.8800645373615885,2.926573411848499,0.05604812803439829
138,,,,-0.1333333333333333,-1.4666666666666668,3.078665816295933,3.1188842218050543,0.06408376129673628
139,,,,0.0,-1.4666666666666668,2.1511111111111116,3.1888899716852377,0.0669202662197727
140,,,,0.1333333333333333,-1.4666666666666668,3.0786658151355013,3.118884220931072,0.06408376129581343
141,,,,0.2666666666666666,-1.4666666666666668,2.8800645369056044,2.9265734109416965,0.056048128032848386
142,,,,0.3999999999999999,-1.4666666666666668,2.6057598244291533,2.6595780529050748,0.04415811480417507
143,,,,0.5333333333333332,-1.4666666666666668,2.3225883460727252,2.3807816926173846,0.030411454063984444
144,,,,0.6666666666666665,-1.4666666666666668,2.093940722255619,2.14941289970763,0.017136730179368658
145,,,,0.7999999999999998,-1.4666666666666668,1.9619104873038549,2.0040741454550624,0.006622408912415264
146,,,,0.9333333333333331,-1.4666666666666668,1.9370493431806846,1.9531183852109255,0.0007621437128437482
147,,,,1.0666666666666664,-1.4666666666666668,1.9986118502041144,1.9751629046853318,0.0007791412068307902
148,,,,1.2000000000000002,-1.4666666666666668,2.1045418614145275,2.0290872105606796,0.007082420480788904
149,,,,1.3333333333333335,-1.4666666666666668,2.207233795693284,2.0698013795566728,0.01933328686536742
150,,,,1.4666666666666668,-1.4666666666666668,2.2694061387796762,2.064406357048303,0.03699475944857387
151,,,,1.6,-1.4666666666666668,2.2747808919325876,2.003564248362747,0.061195988958355096
152,,,,1.7333333333333334,-1.4666666666666668,2.23044394362034,1.9047514411975361,0.09965817044277568
153,,,,1.8666666666666667,-1.4666666666666668,2.1608951006343977,1.8068362523692167,0.17703695806957187
154,,,,2.0,-1.4666666666666668,2.0967090000244433,1.7581286721171572,0.3519409926352394
155,,,,-2.0,-1.3333333333333335,1.7233756666865725,1.5635212161416596,0.2835863372744061
156,,,,-1.8666666666666667,-1.3333333333333335,1.7875617673019384,1.5830053544553448,0.12203333601937841
157,,,,-1.7333333333333334,-1.3333333333333335,1.8571106102946409,1.6525784751365655,0.05731666425333711
158,,,,-1.6,-1.3333333333333335,1.9014475586121475,1.7242845070529138,0.030859035440025412
159,,,,-1.4666666666666668,-1.3333333333333335,1.8960728054597968,1.7596732663411565,0.017570070287944425
160,,,,-1.3333333333333335,-1.3333333333333335,1.833900462366972,1.7418096271486119,0.009007473602388606
161,,,,-1.2,-1.3333333333333335,1.7312085280747205,1.6806881106991662,0.003281405242402707
162,,,,-1.0666666666666667,-1.3333333333333335,1.6252785168469326,1.6098907366245188,0.0003556625867075962
163,,,,-0.9333333333333333,-1.3333333333333335,1.5637160098090932,1.575061054738473,0.0003477368518366881
164,,,,-0.8,-1.3333333333333335,1.588577153931071,1.6175645608683804,0.003065124964041445
165,,,,-0.6666666666666667,-1.3333333333333335,1.72060738890798,1.7585774769728517,0.007940587081385966
166,,,,-0.5333333333333334,-1.3333333333333335,1.9492550127930235,1.9890401025070141,0.014096039561568118
167,,,,-0.3999999999999999,-1.3333333333333335,2.2324264912854184,2.269222840647387,0.020470327720901738
168,,,,-0.2666666666666666,-1.3333333333333335,2.506731204028255,2.53855455236861,0.025983693505050455
169,,,,-0.1333333333333333,-1.3333333333333335,2.7053324829625995,2.732879255322878,0.029709794153532993
170,,,,0.0,-1.3333333333333335,1.7777777777777781,2.803666350895789,0.0310250735344553
171,,,,0.1333333333333333,-1.3333333333333335,2.7053324818021673,2.732879254388677,0.029709794153343693
172,,,,0.2666666666666666,-1.3333333333333335,2.5067312035722704,2.538554551445368,0.025983693504376067
173,,,,0.3999999999999999,-1.3333333333333335,2.23242649109582,2.2692228405949972,0.020470327720274677
174,,,,0.5333333333333332,-1.3333333333333335,1.9492550127393917,1.9890401028897868,0.014096039560266668
175,,,,0.6666666666666665,-1.3333333333333335,1.7206073889222853,1.7585774769659455,0.007940587081078351
176,,,,0.7999999999999998,-1.3333333333333335,1.5885771539705213,1.6175645606148124,0.0030651249635800224
177,,,,0.9333333333333331,-1.3333333333333335,1.563716009847351,1.5750610547980406,0.0003477368510676502
178,,,,1.0666666666666664,-1.3333333333333335,1.6252785168707808,1.6098907344615907,0.0003556625857255939
179,,,,1.2000000000000002,-1.3333333333333335,1.731208528081194,1.6806880849105985,0.0032814052430889256
180,,,,1.3333333333333335,-1.3333333333333335,1.8339004623599506,1.7418095147013588,0.009007473676180752
181,,,,1.4666666666666668,-1.3333333333333335,1.896072805446343,1.759672932348593,0.01757007093429121
182,,,,1.6,-1.3333333333333335,1.9014475585992543,1.7242837189235678,0.030859039077278945
183,,,,1.7333333333333334,-1.3333333333333335,1.8571106102870063,1.6525768885884629,0.057316678948160824
184,,,,1.8666666666666667,-1.3333333333333335,1.7875617673010642,1.5830025258555136,0.12203338308217955
185,,,,2.0,-1.3333333333333335,1.7233756666911098,1.5635166413990509,0.28358646261763526
186,,,,-2.0,-1.2,1.3855978889087943,1.3872790698073794,0.2419528263826317
187,,,,-1.8666666666666667,-1.2,1.4497839895241602,1.3802802906762186,0.08923719120394025
188,,,,-1.7333333333333334,-1.2,1.5193328325168627,1.4241733985285707,0.032367186943448055
189,,,,-1.6,-1.2,1.5636697808343694,1.4713188041013718,0.01308351456724767
190,,,,-1.4666666666666668,-1.2,1.5582950276820187,1.4836418989515112,0.006214532324079014
191,,,,-1.3333333333333335,-1.2,1.4961226845891937,1.4446966885387837,0.0029759133550090067
192,,,,-1.2,-1.2,1.3934307502969423,1.3650738105746,0.001061762965224272
193,,,,-1.0666666666666667,-1.2,1.2875007390691544,1.2789773854832571,0.00010856671009874748
194,,,,-0.9333333333333333,-1.2,1.225938232031315,1.2325569045741172,0.00010594054772867243
195,,,,-0.8,-1.2,1.2507993761532927,1.2674036813084169,0.0009879447358193197
196,,,,-0.6666666666666667,-1.2,1.3828296111302019,1.404508706831507,0.002570415125281687
197,,,,-0.5333333333333334,-1.2,1.6114772350152453,1.6341709106306963,0.0045683424877060105
198,,,,-0.3999999999999999,-1.2,1.8946487135076402,1.915635544831218,0.006637299278034662
199,,,,-0.2666666666666666,-1.2,2.168953426250477,2.18710916588759,0.008426819149726022
200,,,,-0.1333333333333333,-1.2,2.3675547051848214,2.383276728509863,0.00963623131586651
201,,,,0.0,-1.2,1.44,2.4547783960603344,0.010063142716999186
202,,,,0.1333333333333333,-1.2,2.367554704024389,2.383276727510662,0.009636231315700872
203,,,,0.2666666666666666,-1.2,2.1689534257944922,2.1871091649410586,0.008426819149867997
204,,,,0.3999999999999999,-1.2,1.8946487133180416,1.9156355445580642,0.006637299277833529
205,,,,0.5333333333333332,-1.2,1.6114772349616135,1.6341709112871377,0.004568342487646853
206,,,,0.6666666666666665,-1.2,1.382829611144507,1.4045087066688584,0.0025704151251278794
207,,,,0.7999999999999998,-1.2,1.2507993761927432,1.2674036810506801,0.0009879447357128376
208,,,,0.9333333333333331,-1.2,1.2259382320695729,1.2325569047166467,0.00010594054737373185
209,,,,1.0666666666666664,-1.2,1.2875007390930027,1.2789773831893778,0.00010856670974380693
210,,,,1.2000000000000002,-1.2,1.3934307503034158,1.365073784221297,0.0010617629682294356
211,,,,1.3333333333333335,-1.2,1.4961226845821725,1.44469657350502,0.0029759134202470843
212,,,,1.4666666666666668,-1.2,1.5582950276685648,1.483641558968512,0.0062145329466684425
213,,,,1.6,-1.2,1.5636697808214761,1.4713180033191733,0.013083517965259422
214,,,,1.7333333333333334,-1.2,1.5193328325092281,1.4241717886770557,0.03236720060369098
215,,,,1.8666666666666667,-1.2,1.449783989523286,1.3802774220394376,0.08923723509579697
216,,,,2.0,-1.2,1.3855978889133316,1.3872744327262616,0.2419529433827106
217,,,,-2.0,-1.0666666666666667,1.0833756666865721,1.2295050652537405,0.2216983185464481
218,,,,-1.8666666666666667,-1.0666666666666667,1.147561767301938,1.1987820536918692,0.07416253012187507
219,,,,-1.7333333333333334,-1.0666666666666667,1.2171106102946405,1.2196740591333413,0.021277629522097347
220,,,,-1.6,-1.0666666666666667,1.2614475586121472,1.2448213684973337,0.005312050487392895
221,,,,-1.4666666666666668,-1.0666666666666667,1.2560728054597965,1.2364829184684631,0.001283666005817972
222,,,,-1.3333333333333335,-1.0666666666666667,1.1939004623669716,1.1786496291541426,0.00036304321012760516
223,,,,-1.2,-1.0666666666666667,1.0912085280747201,1.0824469536450005,0.00010088191450927377
224,,,,-1.0666666666666667,-1.0666666666666667,0.9852785168469324,0.9826389038232878,1.65435193850032e-06
225,,,,-0.9333333333333333,-1.0666666666666667,0.9237160098090927,0.9258317162628077,1.3286799891486998e-06
226,,,,-0.8,-1.0666666666666667,0.9485771539310706,0.9538221636726064,8.890862150080157e-05
227,,,,-0.6666666666666667,-1.0666666666666667,1.0806073889079797,1.087436903360828,0.0002460455780971863
228,,,,-0.5333333333333334,-1.0666666666666667,1.3092550127930234,1.3163995817326204,0.00044443649944625707
229,,,,-0.3999999999999999,-1.0666666666666667,1.592426491285418,1.5990340005799693,0.0006498807365933387
230,,,,-0.2666666666666666,-1.0666666666666667,1.8667312040282547,1.8724470550108054,0.0008275772635603939
231,,,,-0.1333333333333333,-1.0666666666666667,2.0653324829625994,2.0702804212525066,0.0009476700953298677
232,,,,0.0,-1.0666666666666667,1.1377777777777778,2.1424276593844724,0.000990061741567904
233,,,,0.1333333333333333,-1.0666666666666667,2.065332481802167,2.070280420153693,0.0009476700953416989
234,,,,0.2666666666666666,-1.0666666666666667,1.8667312035722703,1.8724470541245413,0.0008275772635130685
235,,,,0.3999999999999999,-1.0666666666666667,1.5924264910958197,1.5990340002914214,0.0006498807365578446
236,,,,0.5333333333333332,-1.0666666666666667,1.3092550127393914,1.3163995819654768,0.00044443649942259436
237,,,,0.6666666666666665,-1.0666666666666667,1.0806073889222847,1.0874369034123512,0.00024604557813268037
238,,,,0.7999999999999998,-1.0666666666666667,0.948577153970521,0.9538221631591081,8.89086214653075e-05
239,,,,0.9333333333333331,-1.0666666666666667,0.9237160098473507,0.9258317166125243,1.3286800128114055e-06
240,,,,1.0666666666666664,-1.0666666666666667,0.9852785168707805,0.9826389015907794,1.6543519621630257e-06
241,,,,1.2000000000000002,-1.0666666666666667,1.0912085280811936,1.082446926776848,0.00010088191893419958
242,,,,1.3333333333333335,-1.0666666666666667,1.1939004623599503,1.1786495121060925,0.00036304327192275906
243,,,,1.4666666666666668,-1.0666666666666667,1.2560728054463426,1.236482573232942,0.0012836665677007318
244,,,,1.6,-1.0666666666666667,1.261447558599254,1.2448205562361763,0.005312053605190896
245,,,,1.7333333333333334,-1.0666666666666667,1.217110610287006,1.2196724272282258,0.021277642069447766
246,,,,1.8666666666666667,-1.0666666666666667,1.1475617673010639,1.1987791478067114,0.07416257047161416
247,,,,2.0,-1.0666666666666667,1.0833756666911094,1.2295003699213556,0.22169842629314337
248,,,,-2.0,-0.9333333333333333,0.8167090000199055,1.090262376668895,0.21767907694033226
249,,,,-1.8666666666666667,-0.9333333333333333,0.8808951006352714,1.0385882575830025,0.07249040190276268
250,,,,-1.7333333333333334,-0.9333333333333333,0.9504439436279739,1.0391709084245195,0.020647606206657752
251,,,,-1.6,-0.9333333333333333,0.9947808919454805,1.0448948120031654,0.005082743549819275
252,,,,-1.4666666666666668,-0.9333333333333333,0.98940613879313,1.0183110883275477,0.0011944693201554797
253,,,,-1.3333333333333335,-0.9333333333333333,0.927233795700305,0.9437954726534827,0.00032613029870271414
254,,,,-1.2,-0.9333333333333333,0.8245418614080534,0.832946366469866,8.837845769778385e-05
255,,,,-1.0666666666666667,-0.9333333333333333,0.7186118501802657,0.7210243424235288,2.8281472074798187e-07
256,,,,-0.9333333333333333,-0.9333333333333333,0.6570493431424261,0.6550418550493918,2.3662705638232556e-14
