,xtr_0,ytr_0,xte_0,yte_0,modelte_0,epi_0,loss
0,-1.5829779952974259,0.9662141511492748,-4.0,4.898587196589413e-16,-0.5977524,0.13690081,0.2880609130859375
1,-1.279675506557842,0.7698630357936138,-3.959798994974874,0.1259597050677177,-0.5993094,0.08215648,0.17026666134595872
2,-1.9998856251826551,0.000359319078194409,-3.919597989949749,0.2499129623703082,-0.54423434,0.20662163,0.14925376534461976
3,-1.6976674273681602,0.8133025202658843,-3.879396984924623,0.369885285416548,-0.53260577,0.21340682,0.168959069699049
4,-1.8532441091828868,0.4448862350367828,-3.8391959798994977,0.483965601142838,-0.5335468,0.16694653,0.12953068643808366
5,-1.9076614052312022,0.2860387063779303,-3.798994974874372,0.5903366919365289,-0.5258565,0.163287,0.1283479931950569
6,-1.8137397886223292,0.5523275271250853,-3.758793969849246,0.6873041426091845,-0.5057426,0.16952597,0.1354300719499588
7,-1.6544392729569521,0.8845885523454862,-3.7185929648241207,0.773323331215339,-0.5111379,0.1383957,0.1715211510658264
8,-1.60323252576933,0.9478693757128499,-3.678391959798995,0.8470240337722996,-0.478794,0.16733713,0.1344781821966171
9,-1.461183265996643,0.9925737516365071,-3.6381909547738696,0.9072322509454811,-0.4735068,0.14619358,0.12781768500804902
10,-1.5808054855967053,0.9679507489980838,-3.5979899497487438,0.9529889090158394,-0.49179134,0.08546209,0.1391170585155487
11,-1.3147804996032404,0.8354285670633269,-3.557788944723618,0.98356513723637,-0.47281325,0.06762178,0.11878937751054763
12,-1.7955477502684825,0.5990432330954866,-3.5175879396984926,0.9984738782203788,-0.4457681,0.12062502,0.12421671032905579
13,-1.1218825636090546,0.3736170111812786,-3.477386934673367,0.9974776464163388,-0.44831884,0.08659294,0.14039826393127441
14,-1.9726124068020738,0.08593454110720072,-3.4371859296482414,0.9805923110824042,-0.43970025,0.05520555,0.13076356887817384
15,-1.3295324898215979,0.8599934562565188,-3.3969849246231156,0.9480868435005093,-0.4006623,0.15356052,0.13460973173379898
16,-1.582695197632873,0.9664427555766607,-3.35678391959799,0.9004790324567514,-0.39423686,0.12177506,0.1211085194349289
17,-1.4413101715542482,0.9830501940093126,-3.3165829145728645,0.8385272362373773,-0.389655,0.11765228,0.10934493571519852
18,-1.8596130614047661,0.4268788875939333,-3.2763819095477387,0.7632183025251686,-0.38403457,0.035715524,0.12910552978515624
19,-1.8018985109151213,0.5829495673115249,-3.2361809045226133,0.6757518486236092,-0.3576857,0.11357924,0.11769670248031616
20,-1.1992554313244632,0.5858912488544809,-3.1959798994974875,0.5775211524135879,-0.32986632,0.14187375,0.12453140497207642
