,xtr_0,ytr_0,xte_0,yte_0,modelte_0,epi_0
0,-1.5829779952974259,0.9662141511492748,-4.0,4.898587196589413e-16,2.3859183927743395,1.0
1,-1.279675506557842,0.7698630357936138,-3.959798994974874,0.1259597050677177,2.420693715065356,0.9219217993499096
2,-1.9998856251826551,0.000359319078194409,-3.919597989949749,0.2499129623703082,2.446211089483031,0.8454448426237421
3,-1.6976674273681602,0.8133025202658843,-3.879396984924623,0.369885285416548,2.461780488162905,0.7710556321095708
4,-1.8532441091828868,0.4448862350367828,-3.8391959798994977,0.483965601142838,2.466772714516447,0.6992072785622065
5,-1.9076614052312022,0.2860387063779303,-3.798994974874372,0.5903366919365289,2.460631701837426,0.6303107334511014
6,-1.8137397886223292,0.5523275271250853,-3.758793969849246,0.6873041426091845,2.442886612856136,0.5647271547916296
7,-1.6544392729569521,0.8845885523454862,-3.7185929648241207,0.773323331215339,2.413163519372801,0.502761658254024
8,-1.60323252576933,0.9478693757128499,-3.678391959798995,0.8470240337722996,2.3711964322146297,0.44465865290294565
9,-1.461183265996643,0.9925737516365071,-3.6381909547738696,0.9072322509454811,2.3168374468143877,0.3905988984744122
10,-1.5808054855967053,0.9679507489980838,-3.5979899497487438,0.9529889090158394,2.250065769505846,0.34069835283739386
11,-1.3147804996032404,0.8354285670633269,-3.557788944723618,0.98356513723637,2.170995393987935,0.2950088062411223
12,-1.7955477502684825,0.5990432330954866,-3.5175879396984926,0.9984738782203788,2.07988120719175,0.25352022840334004
13,-1.1218825636090546,0.3736170111812786,-3.477386934673367,0.9974776464163388,1.977123318555205,0.2161646876387806
14,-1.9726124068020738,0.08593454110720072,-3.4371859296482414,0.9805923110824042,1.8632694268990933,0.182821642773235
15,-1.3295324898215979,0.8599934562565188,-3.3969849246231156,0.9480868435005093,1.7390150644510254,0.1533243604117668
16,-1.582695197632873,0.9664427555766607,-3.35678391959799,0.9004790324567514,1.6052015877614862,0.12746717548620268
17,-1.4413101715542482,0.9830501940093126,-3.3165829145728645,0.8385272362373773,1.4628118201623765,0.10501329272535768
18,-1.8596130614047661,0.4268788875939333,-3.2763819095477387,0.7632183025251686,1.3129632892307836,0.08570282153261558
19,-1.8018985109151213,0.5829495673115249,-3.2361809045226133,0.6757518486236092,1.1568990450945418,0.06926074660423259
20,-1.1992554313244632,0.5858912488544809,-3.1959798994974875,0.5775211524135879,0.9959760903981194,0.05540456011924856
21,-1.0317384242806025,0.0995440657721476,-3.1557788944723617,0.4700909584360025,0.8316514994846811,0.0438513162647514
22,-1.6865758218407572,0.833079143316727,-3.115577889447236,0.3551725526334265,0.6654663521695469,0.034323913355864516
23,-1.307677384330686,0.8229572323396676,-3.0753768844221105,0.23459650279236882,0.49902765479779154,0.02655645876597469
24,-1.1236108477039617,0.3786478514509084,-3.035175879396985,0.11028349891127548,0.33398846773173285,0.020298625296755524
25,-1.1053933364961526,0.32508625115620254,-2.9949748743718594,-0.015786242013636178,0.172026502324172,0.015318960482619003
26,-1.914955788630222,0.2640070187681999,-2.9547738693467336,-0.14160451942495228,0.01482149096773061,0.011407159818715871
27,-1.9609452167671177,0.1223866145425433,-2.914572864321608,-0.265167138398679,-0.1359683298819534,0.008375359060291538
28,-1.830169580435431,0.5085827809366517,-2.8743718592964824,-0.3845058350320108,-0.2787302533412839,0.006058536844141645
29,-1.1218574965705868,0.3735439624638416,-2.834170854271357,-0.4977196294756828,-0.41192125737617524,0.004314146308342832
30,-1.90165316616695,0.3040734659508064,-2.7939698492462313,-0.603005107179614,-0.5340918696289187,0.0030211121107296653
31,-1.5788923749949477,0.9694426632488619,-2.7537688442211055,-0.698685145993307,-0.6439093199346393,0.0020783377372276444
32,-1.042110469849498,0.1319083857322396,-2.7135678391959797,-0.7832356315188906,-0.7401795575749038,0.00140286738316815
33,-1.466834715026983,0.994576941473116,-2.6733668341708543,-0.8553097351604119,-0.821867717215209,0.0009278389185661221
34,-1.3081228860495266,0.8237515349181933,-2.633165829145729,-0.9137593681374366,-0.8881166334880597,0.0006003502584922982
35,-1.684484368993937,0.8366956278447218,-2.592964824120603,-0.9576534697159294,-0.9382630282597428,0.00037934324242390303
36,-1.3134990723184163,0.8332092701240986,-2.5527638190954773,-0.9862928383380029,-0.9718510273611164,0.00023358813390407605
37,-1.1653743281026272,0.49647982446376226,-2.5125628140703515,-0.9992212694012756,-0.9886427036470147,0.00013983025195854213
38,-1.9817117226558083,0.057422713530703724,-2.472361809045226,-0.9962328222710067,-0.9886253905984371,8.113917777703898e-05
39,-1.2498556850550324,0.7067861213204565,-2.4321608040201004,-0.9773751007667071,-0.97201556415861,4.548183230696583e-05
40,-1.0111389110935054,0.03498677958688386,-2.391959798994975,-0.9429484948674373,-0.9392591491690867,2.4524371974466106e-05
41,-1.2518343456201606,0.7111699087697887,-2.351758793969849,-0.8935013957148741,-0.8910281694025273,1.2654721163821078e-05
42,-1.7195560079355947,0.7714015988233429,-2.3115577889447234,-0.8298214601357254,-0.828213725505498,6.2079960737956606e-06
43,-1.2107206715485115,0.6146944368056666,-2.271356783919598,-0.7529230638333768,-0.751915352294791,2.8708164015226924e-06
44,-1.896773993422358,0.3186397255140036,-2.2311557788944723,-0.6640311431104307,-0.6634268734222788,1.23735157037511e-06
45,-1.5521064738240948,0.9866314873032482,-2.190954773869347,-0.5645616825119184,-0.5642189370176272,4.893211692375742e-07
46,-1.0914044969069043,0.28322553519470134,-2.150753768844221,-0.4560991592070158,-0.45591847908510874,1.735343601512447e-07
47,-1.7063858516263206,0.7970629892396291,-2.1105527638190953,-0.34037130340411215,-0.3402854196296392,5.327223388463791e-08
48,-1.7122246614136514,0.785852154322267,-2.07035175879397,-0.21922157684769095,-0.219186950663405,1.3342323331419006e-08
49,-1.8699714278817223,0.397230268485854,-2.030150753768844,-0.09457980779484401,-0.094569821896203,2.454258821192181e-09
50,-1.980633042129703,0.06080556052468847,-1.9899497487437188,0.031568549764810244,0.03156892976340009,2.9850204120883466e-10
51,-1.321164467060109,0.8462824763767096,-1.949748743718593,0.15721404296725106,0.15721232941890806,7.603520278658475e-11
52,-1.788371883999941,0.6169405645288185,-1.9095477386934672,0.28035522921701517,0.28035439151179453,6.310959810178671e-11
53,-1.7344533406277738,0.7407858226266749,-1.8693467336683418,0.3990305577323406,0.3990311108354043,3.4075100244060017e-11
54,-1.5084268407196617,0.9996495920465868,-1.829145728643216,0.5113496156423267,0.5113509987605842,2.120244689926186e-11
55,-1.9466374548829197,0.16685923237389166,-1.7889447236180902,0.6155232409081798,0.6155246511624881,2.840455950255573e-11
56,-1.4258823945079868,0.9730133229193327,-1.7487437185929648,0.7098920223913331,0.7098928492340866,3.454472385261066e-11
57,-1.85327142509419,0.44480937817492067,-1.708542713567839,0.7929527330827791,0.7929527178870703,2.8730301538968786e-11
58,-1.4106944630967158,0.9609000802639347,-1.6683417085427137,0.8633822754312233,0.8633814985659223,1.6646440569341244e-11
59,-1.3002416399790688,0.809462969214786,-1.6281407035175879,0.9200587573381745,0.9200575330717768,8.384205621084277e-12
60,-1.8976655711721742,0.315983503189854,-1.587939698492462,0.9620793630944631,0.9620781020453721,7.747328814465045e-12
61,-1.5859440121804318,0.9637706090192686,-1.5477386934673367,0.9887747345870026,0.9887738148230749,1.117638455652616e-11
62,-1.305599842272255,0.8192318385225349,-1.507537688442211,0.999719633693478,0.9997193052702107,1.3187805113211223e-11
63,-1.5858207304730974,0.9638738424621597,-1.4673366834170856,0.994739716020657,0.9947400504852055,1.1411561542456663e-11
64,-1.9500465410539127,0.15629005046059935,-1.4271356783919598,0.9739143080855377,0.9739151942178825,7.373382799569347e-12
65,-1.4641035940844884,0.9936479870559808,-1.386934673366834,0.9375751437008247,0.937576323176641,3.827103746198147e-12
66,-1.336205354780211,0.8705014522029949,-1.3467336683417086,0.8863010796932088,0.8863022118982737,2.360169037373913e-12
67,-1.4851108879416914,0.9989062245765975,-1.3065326633165828,0.8209088751292625,0.820909618065631,3.758814776681051e-12
68,-1.0554052440091866,0.17318311472069844,-1.2663316582914574,0.7424401809292835,0.7424402749701002,1.010895857845964e-11
69,-1.413444959498007,0.9632568134331709,-1.2261306532663316,0.6521449471151866,0.6521442898474756,2.4479221891116438e-11
70,-1.0965980847121166,0.29883518797374276,-1.1859296482412058,0.551461512003107,0.5514602148171495,4.5156902751896744e-11
71,-1.8625252958537626,0.418587566741932,-1.1457286432160805,0.4419936905055793,0.44199211086440116,5.869710816234854e-11
72,-1.8607236527492415,0.4237211391556388,-1.1055276381909547,0.3254852265102114,0.32548397313889055,4.922685229878398e-11
73,-1.1926087112904762,0.5688427711823256,-1.0653266331658293,0.20379201629015253,0.20379192770438337,5.7180873930076126e-11
74,-1.6023231630144665,0.9487758669383869,-1.0251256281407035,0.07885254540747635,0.07885464515276652,3.3317823045730707e-10
75,-1.8346458028830672,0.4964249251850297,-0.9849246231155777,-0.04734298997155865,-0.04733755611534818,1.635746502197087e-09
76,-1.072491419603966,0.22577500686292445,-0.9447236180904524,-0.1727843854740994,-0.17277442341937288,5.709447560227909e-09
77,-1.6522341402544933,0.8877981538966313,-0.9045226130653266,-0.2954734496346705,-0.29545779479800416,1.595004097883732e-08
78,-1.2491878968638446,0.7053004422404765,-0.8643216080402008,-0.413455833652135,-0.4134334255218235,3.821737657402557e-08
79,-1.2740020146495485,0.7583660408649052,-0.8241206030150754,-0.5248521627644684,-0.5248221099369061,8.170094759741167e-08
80,-1.1166939087941903,0.35844784746974706,-0.7839195979899496,-0.627887973340859,-0.6278496041693522,1.596884023830023e-07
81,-1.3763277929443911,0.9254678096950667,-0.7437185929648242,-0.7209219788147161,-0.7208748745222984,2.90045692125863e-07
82,-1.2490575659726628,0.7050101229668895,-0.7035175879396984,-0.802472214201578,-0.8024162231782057,4.952029664710502e-07
83,-1.6511016580221574,0.8894299476812447,-0.6633165829145726,-0.8712396427384599,-0.8711748765567293,8.014615566007797e-07
84,-1.730072108234974,0.749961240298803,-0.6231155778894473,-0.9261288486078412,-0.9260556619261173,1.2374989638992256e-06
85,-1.104113781803933,0.32128213534260025,-0.5829145728643215,-0.9662654861260219,-0.9661844439657656,1.8320484741698425e-06
86,-1.571908810128705,0.9745910822034503,-0.5427135678391961,-0.9910102074427921,-0.9909220440919313,2.610855237439297e-06
87,-1.0351599528516144,0.11023376925854146,-0.5025125628140703,-0.9999688468941563,-0.9998744211320911,3.593147845191488e-06
88,-1.336558502181552,0.8710469474320987,-0.4623115577889445,-0.9929986997786695,-0.9928989509803685,4.787984541469712e-06
89,-1.3783042797908782,0.9278022057996606,-0.42211055276381915,-0.9702107955409863,-0.9701067046253087,6.1909244719450125e-06
90,-1.8852540270466247,0.35272820065309846,-0.38190954773869334,-0.9319681291524347,-0.9318606874589292,7.781505101433207e-06
91,-1.0505107412929289,0.15801904951621568,-0.341708542713568,-0.8788798788614606,-0.8787700668252398,9.521974578169923e-06
92,-1.5500878665200595,0.987645120668432,-0.3015075376884422,-0.8117917024210207,-0.8116804786651883,1.1357623863604523e-05
93,-1.4216103856128681,0.9698289260318179,-0.2613065326633164,-0.7317722663670764,-0.7316605664710636,1.3218896288222978e-05
94,-1.5918631972387187,0.958644195654816,-0.22110552763819102,-0.6400962229271073,-0.6399849660122499,1.5025248729663957e-05
95,-1.7629730197569722,0.6777087671971893,-0.18090452261306522,-0.5382239057242882,-0.5381140060524316,1.6690508410197552e-05
96,-1.096620479437746,0.2989023274445373,-0.14070351758793986,-0.42777806771021004,-0.42767044793923503,1.81292666370086e-05
97,-1.4263205133277141,0.9733300018893294,-0.10050251256281406,-0.31051803187416877,-0.3104136343521162,1.92636884653958e-05
98,-1.997129672968841,0.009017276108991324,-0.06030150753768826,-0.18831166648971728,-0.1882114592400015,2.0030028988905948e-05
99,-1.3828550863792761,0.9330409405018342,-0.0201005025125629,-0.06310563131267392,-0.06301060585455787,2.038414853983335e-05
100,1.326644901772096,-0.8553288373219352,0.020100502512562457,0.06310563131267252,0.06319447217924079,2.0305407384803744e-05
101,1.5270581022576093,-0.9963892045552099,0.06030150753768826,0.18831166648971728,0.1883933317112394,1.9798503075286953e-05
102,1.8859420993107745,-0.35070467317132714,0.10050251256281406,0.31051803187416877,0.31059157550661354,1.8893036705642246e-05
103,1.3572697600024997,-0.9011417758034916,0.14070351758793986,0.42777806771021004,0.4278426308195762,1.764086153143075e-05
104,1.9085351509197992,-0.28340736847943854,0.18090452261306567,0.5382239057242895,0.5382787638901476,1.6111520376304037e-05
105,1.6233601157918027,-0.9258387901695622,0.22110552763819058,0.6400962229271063,0.6401408354765366,1.4386288391892499e-05
106,1.0158212428465563,-0.049683437428963396,0.2613065326633164,0.7317722663670764,0.7318063229061593,1.2551481632392176e-05
107,1.9294372337437613,-0.21986830316268247,0.3015075376884422,0.8117917024210207,0.811815161952957,1.0691748736943776e-05
108,1.690896917516924,-0.8254934828349183,0.341708542713568,0.8788798788614606,0.878892997143474,8.884023830001532e-06
109,1.9973228504514804,-0.008410414199166123,0.3819095477386938,0.9319681291524352,0.9319714704555508,7.192706106321395e-06
110,1.1723405083453287,-0.5153565685523565,0.4221105527638196,0.9702107955409867,0.9702052262166703,5.666442831823959e-06
111,1.1371357496288779,-0.41762025154155186,0.4623115577889445,0.9929986997786695,0.9929853623257188,4.336685559576657e-06
112,1.9325954630371636,-0.21017856229669787,0.5025125628140703,0.9999688468941563,0.9999491148146973,3.217965457772321e-06
