,xtr_0,ytr_0,xte_0,yte_0,modelte_0,epi_0
0,-0.331911981189704,-0.8637841226566749,-4.0,4.898587196589413e-16,2.4305540310069773,0.9332015379166628
1,0.8812979737686324,0.3643301485761699,-3.959798994974874,0.1259597050677177,2.4690146926850502,0.8406561300253628
2,-1.9995425007306205,0.00143727584886023,-3.919597989949749,0.2499129623703082,2.4978355505249965,0.7531078095333102
3,-0.7906697094726409,-0.6112432482426622,-3.879396984924623,0.369885285416548,2.516299054020692,0.6708367461615014
4,-1.4129764367315478,0.9628604421568734,-3.8391959798994977,0.483965601142838,2.523753777233196,0.5940471145791055
5,-1.6306456209248088,0.9169472121450983,-3.798994974874372,0.5903366919365289,2.5196270727064984,0.5228665239162417
6,-1.2549591544893164,0.7180369923514515,-3.758793969849246,0.6873041426091845,2.503437425309585,0.45734729052377426
7,-0.617757091827809,-0.9323473000806606,-3.7185929648241207,0.773323331215339,2.474806278186861,0.39746945780674753
8,-0.41293010307732025,-0.9628211304223994,-3.678391959798995,0.8470240337722996,2.43346909696902,0.3431454074584529
9,0.15526693601342778,0.46867077922203887,-3.6381909547738696,0.9072322509454811,2.379285435703423,0.29422585497019155
10,-0.3232219423868208,-0.8497082354161505,-3.5979899497487438,0.9529889090158394,2.3122477705364872,0.25050698112090447
11,0.740878001587038,0.7270776544375019,-3.557788944723618,0.98356513723637,2.232488874624323,0.21173842131848492
12,-1.1821910010739303,0.5416257614330172,-3.5175879396984926,0.9984738782203788,2.140287519730009,0.17763181777432027
13,1.5124697455637817,-0.9992327632594289,-3.477386934673367,0.9974776464163388,2.036072307426366,0.1478696358562811
14,-1.8904496272082953,0.33740854581936724,-3.4371859296482414,0.9805923110824042,1.920423455877426,0.12211395476853666
15,0.6818700407136089,0.8411654407218507,-3.3969849246231156,0.9480868435005093,1.794072394511204,0.10001496359734774
16,-0.3307807905314921,-0.8619880770982347,-3.35678391959799,0.9004790324567514,1.6578990520320076,0.08121892436679386
17,0.23475931378300663,0.6724530579526788,-3.3165829145728645,0.8385272362373773,1.5129267585343769,0.06537540307585224
18,-1.438452245619065,0.9813645167112475,-3.2763819095477387,0.7632183025251686,1.360314722423027,0.05214361378520068
19,-1.2075940436604848,0.6069171883436136,-3.2361809045226133,0.6757518486236092,1.2013480858886396,0.041197768664939516
20,1.2029782747021467,-0.5953290018101758,-3.1959798994974875,0.5775211524135879,1.0374256070763295,0.03223137509222194
21,1.87304630287759,-0.38834670300501145,-3.1557788944723617,0.4700909584360025,0.870045063600628,0.024960466907640297
22,-0.7463032873630286,-0.7152709423977898,-3.115577889447236,0.3551725526334265,0.700786518377754,0.01912579928024061
23,0.7692904626772563,0.6629822764945195,-3.0753768844221105,0.23459650279236882,0.5312936353502664,0.014494072916985599
24,1.5055566091841532,-0.9998476373821943,-3.035175879396985,0.11028349891127548,0.36325327586837375,0.010858282578469814
25,1.5784266540153893,-0.9698005516348521,-2.9949748743718594,-0.015786242013636178,0.19837364961222193,0.008037306772810589
26,-1.6598231545208884,0.8765741957872941,-2.9547738693467336,-0.14160451942495228,0.038361331101441465,0.00587486874128223
27,-1.8437808670684706,0.4713112131564806,-2.914572864321608,-0.265167138398679,-0.11510251378331304,0.004238004757307321
28,-1.3206783217417244,0.8454678600850836,-2.8743718592964824,-0.3845058350320108,-0.2603863180811459,0.0030151747214748463
29,1.5125700137176525,-0.9992203766931069,-2.834170854271357,-0.4977196294756828,-0.3959323269164088,0.0021141425064039833
30,-1.6066126646677996,0.9444321496241372,-2.7939698492462313,-0.603005107179614,-0.5202804248674511,0.0014597413676201113
31,-0.31556949997979133,-0.8367883001418605,-2.7537688442211055,-0.698685145993307,-0.6320911612247073,0.0009916243392607367
32,1.8315581206020077,-0.5048220188494258,-2.7135678391959797,-0.7832356315188906,-0.7301675583776159,0.0006620814945339308
33,0.1326611398920683,0.40480655067714866,-2.6733668341708543,-0.8553097351604119,-0.8134752978212418,0.0004339875858697931
34,0.7675084558018934,0.6671629787931398,-2.633165829145729,-0.9137593681374366,-0.8811608949999936,0.0002789252586351902
35,-0.7379374759757482,-0.7333888919289772,-2.592964824120603,-0.9576534697159294,-0.9325674997271562,0.00017551217288321868
36,0.7460037107263346,0.7159283440465635,-2.5527638190954773,-0.9862928383380029,-0.9672479929013207,0.0001079452402453906
37,1.3385026875894916,-0.8740308502452239,-2.5125628140703515,-0.9992212694012756,-0.9849750900175422,6.476285023351005e-05
38,-1.9268468906232328,0.22779960264857685,-2.472361809045226,-0.9962328222710067,-0.9857482089810219,3.781600748127241e-05
39,1.0005772597798699,-0.00181351408959282,-2.4321608040201004,-0.9773751007667071,-0.9697969128292243,2.143212885745371e-05
40,1.9554443556259788,-0.13951903754202039,-2.391959798994975,-0.9429484948674373,-0.9375807961614555,1.1750705046540138e-05
41,0.9926626175193576,0.023049025581458524,-2.351758793969849,-0.8935013957148741,-0.8897857434940306,6.207534410167961e-06
42,-0.8782240317423793,-0.37330636199039097,-2.3115577889447234,-0.8298214601357254,-0.8273165542786955,3.1437183366181385e-06
43,1.157117313805954,-0.4737979960094085,-2.271356783919598,-0.7529230638333768,-0.7512859917142123,1.5165078310231e-06
44,-1.587095973689432,0.9627989966486372,-2.2311557788944723,-0.6640311431104307,-0.6630003785194276,6.909665041938567e-07
45,-0.20842589529637934,-0.6089921040581711,-2.190954773869347,-0.5645616825119184,-0.563941926933694,2.9397109188638236e-07
46,1.6343820123723822,-0.9122004993485274,-2.150753768844221,-0.4560991592070158,-0.45574804982061323,1.1490491182608216e-07
47,-0.825543406505282,-0.5210422092476861,-2.1105527638190953,-0.34037130340411215,-0.3401879573621045,4.0273999787063554e-08
48,-0.848898645654605,-0.45707066464585716,-2.07035175879397,-0.21922157684769095,-0.2191368955782309,1.2177660515432901e-08
49,-1.4798857115268893,0.9980041192986524,-2.030150753768844,-0.09457980779484401,-0.09454842826198728,2.97532099189022e-09
50,-1.9225321685188117,0.2409769798468252,-1.9899497487437188,0.031568549764810244,0.03157479650963069,5.340306008617691e-10
51,0.7153421317595638,0.7797579217053009,-1.949748743718593,0.15721404296725106,0.15721132526005022,9.40738317667188e-11
52,-1.1534875359997638,0.46372529494142956,-1.9095477386934672,0.28035522921701517,0.2803517283009569,7.289119936026314e-11
53,-0.9378133625110951,-0.19412468634500252,-1.8693467336683418,0.3990305577323406,0.3990294731629547,7.732988780574269e-11
54,-0.03370736287864684,-0.10569700226878563,-1.829145728643216,0.5113496156423267,0.5113513305832385,6.635715240281143e-11
55,-1.7865498195316785,0.621435421396862,-1.7889447236180902,0.6155232409081798,0.6155268065601831,5.753524280351152e-11
56,0.2964704219680523,0.8024497375411508,-1.7487437185929648,0.7098920223913331,0.7098961075907937,5.645656711983353e-11
57,-1.4130857003767594,0.9629530659854454,-1.708542713567839,0.7929527330827791,0.7929561697440022,5.7349264237360164e-11
58,0.357222147613137,0.9010769196761267,-1.6683417085427137,0.8633822754312233,0.863384312974631,5.4316182218161564e-11
59,0.7990334400837247,0.5902391491323163,-1.6281407035175879,0.9200587573381745,0.9200591203813815,4.642025011138377e-11
60,-1.5906622846886966,0.9597111306274367,-1.587939698492462,0.9620793630944631,0.9620781889429111,3.661559061515765e-11
61,-0.34377604872172673,-0.8819598378986946,-1.5477386934673367,0.9887747345870026,0.9887724494527674,2.8614596932413673e-11
62,0.7776006309109804,0.6432138317008907,-1.507537688442211,0.999719633693478,0.9997168107005336,2.4568094866783174e-11
63,-0.3432829218923894,-0.881228602102822,-1.4673366834170856,0.994739716020657,0.9947369443639218,2.4479999756500945e-11
64,-1.8001861642156514,0.5873119964786966,-1.4271356783919598,0.9739143080855377,0.9739120901654132,2.690228901107608e-11
65,0.1435856236620463,0.43594454934563714,-1.386934673366834,0.9375751437008247,0.9375738285730222,3.0038474937123506e-11
66,0.6551785808791553,0.8835029691138727,-1.3467336683417086,0.8863010796932088,0.8863008335160885,3.257039366227209e-11
67,0.05955644823323425,0.18601235612438766,-1.3065326633165828,0.8209088751292625,0.8209096836199024,3.392183790963876e-11
68,1.7783790239632533,-0.6413395050417953,-1.2663316582914574,0.7424401809292835,0.7424418772411627,3.413587639980596e-11
69,0.3462201620079717,0.885552825653581,-1.2261306532663316,0.6521449471151866,0.6521472559079484,3.3505506944008655e-11
70,1.613607661151534,-0.9369812329052766,-1.1859296482412058,0.551461512003107,0.551464100834437,3.2304803218680467e-11
71,-1.45010118341505,0.9877380176233285,-1.1457286432160805,0.4419936905055793,0.4419962208226025,3.07008196551714e-11
72,-1.4428946109969658,0.9839505996486573,-1.1055276381909547,0.3254852265102114,0.32548739793128334,2.8787524371115826e-11
73,1.2295651548380953,-0.6602865170494742,-1.0653266331658293,0.20379201629015253,0.20379359972594102,2.6777650743936022e-11
74,-0.4092926520578657,-0.9596713413576583,-1.0251256281407035,0.07885254540747635,0.0788534028797585,2.5062080040736125e-11
75,-1.338583211532269,0.8741537345841542,-0.9849246231155777,-0.04734298997155865,-0.04734289906355116,2.423398600408316e-11
76,1.7100343215841356,-0.7900889214248683,-0.9447236180904524,-0.1727843854740994,-0.17278501064447482,2.4926348315264248e-11
77,-0.6089365610179738,-0.9420072028448179,-0.9045226130653266,-0.2954734496346705,-0.29547466538770095,2.760704989333392e-11
78,1.0032484125446222,-0.010205011848867858,-0.8643216080402008,-0.413455833652135,-0.41345746225579205,3.2383109983375784e-11
79,0.9039919414018058,0.29706575562794646,-0.8241206030150754,-0.5248521627644684,-0.5248540003576636,3.886429987465817e-11
80,1.5332243648232393,-0.9945576208091197,-0.7839195979899496,-0.627887973340859,-0.6278898156333526,4.6182067035435526e-11
81,0.49468882822243554,0.999860799636425,-0.7437185929648242,-0.7209219788147161,-0.7209236439412052,5.3164420220767946e-11
82,1.0037697361093487,-0.011842698427529079,-0.7035175879396984,-0.802472214201578,-0.8024735600856729,5.857541766121431e-11
83,-0.6044066320886299,-0.9466875357067807,-0.6633165829145726,-0.8712396427384599,-0.8712405780777317,6.143622479808322e-11
84,-0.9202884329398957,-0.24781211439868908,-0.6231155778894473,-0.9261288486078412,-0.9261293366930659,6.1256119239284e-11
85,1.5835448727842674,-0.9657536094230997,-0.5829145728643215,-0.9662654861260219,-0.9662655419990642,5.820215541616665e-11
86,-0.28763524051482037,-0.7855798948146219,-0.5427135678391961,-0.9910102074427921,-0.9910098896989439,5.308415578695523e-11
87,1.8593601885935422,-0.4275971568599644,-0.5025125628140703,-0.9999688468941563,-0.9999682453367598,4.721963166764847e-11
88,0.6537659912737923,0.8855730325962536,-0.4623115577889445,-0.9929986997786695,-0.9929979210660917,4.2166887675683156e-11
89,0.48678288083648713,0.9991380522087865,-0.42211055276381915,-0.9702107955409863,-0.9702099487706164,3.9384387303509566e-11
90,-1.5410161081864993,0.9917095586110172,-0.38190954773869334,-0.9319681291524347,-0.9319673126240104,3.9939712776473855e-11
91,1.797957034828285,-0.5929655144677184,-0.341708542713568,-0.8788798788614606,-0.8788791702011167,4.422374536168015e-11
92,-0.2003514660802379,-0.5886781806424097,-0.3015075376884422,-0.8117917024210207,-0.8117911522076611,5.188279950525457e-11
93,0.31355845754852707,0.8333124177513634,-0.2613065326633164,-0.7317722663670764,-0.7317718961071478,6.181927538871783e-11
94,-0.3674527889548753,-0.9145471783571211,-0.22110552763819102,-0.6400962229271073,-0.6400960270389078,7.239460396082036e-11
95,-1.0518920790278892,0.16230262616769603,-0.18090452261306522,-0.5382239057242882,-0.5382238568190587,8.173464331985425e-11
96,1.6135180822490152,-0.9370795183811007,-0.14070351758793986,-0.42777806771021004,-0.42777812438089313,8.806378757635323e-11
97,0.2947179466891434,0.7991523142878296,-0.10050251256281406,-0.31051803187416877,-0.3105181475448262,9.004038082853753e-11
98,-1.9885186918753641,0.036061772583050135,-0.06030150753768826,-0.18831166648971728,-0.1883117980969473,8.700990903482877e-11
99,0.4685796544828955,0.9951321296853252,-0.0201005025125629,-0.06310563131267392,-0.06310574660437851,7.911658715354082e-11
100,-0.6934203929116154,-0.8209930849906206,0.020100502512562457,0.06310563131267252,0.06310554889751074,6.725245974582788e-11
101,0.10823240903043718,0.3335079656752949,0.06030150753768826,0.18831166648971728,0.18831161591333512,5.289230421345172e-11
102,1.543768397243098,-0.9905614199356036,0.10050251256281406,0.31051803187416877,0.31051799573651806,3.781498922774093e-11
103,-0.5709209599900009,-0.9752815283596971,0.14070351758793986,0.42777806771021004,0.4277780165302829,2.379220533992707e-11
104,1.6341406036791968,-0.9125109901098645,0.18090452261306567,0.5382239057242895,0.5382238044694532,1.2312433635593637e-11
105,0.4934404631672109,0.9997876751966045,0.22110552763819058,0.6400962229271063,0.6400960388727981,4.355161229804529e-12
106,-1.9367150286137749,0.19750840203084533,0.2613065326633164,0.7317722663670764,0.7317719771599513,3.164898406435726e-13
107,1.7177489349750452,-0.7750017551750004,0.3015075376884422,0.8117917024210207,0.8117913028600015,0.0
108,0.7635876700676958,0.6762875956008683,0.341708542713568,0.8788798788614606,0.878879385518303,2.7342112006114814e-12
109,1.989291401805922,-0.03363570783182824,0.3819095477386938,0.9319681291524352,0.9319675818442192,7.535068432806853e-12
110,-1.3106379666186858,0.8282054574199781,0.4221105527638196,0.9702107955409867,0.9702102550327254,1.3286700299677876e-11
111,-1.451457001484489,0.9883940395107916,0.4623115577889445,0.9929986997786695,0.9929982417161227,1.8914999012153764e-11
112,1.7303818521486543,-0.7493172045570334,0.5025125628140703,0.9999688468941563,0.9999685525581299,2.350964843065147e-11
113,0.7872726459596007,0.6196547069329387,0.5427135678391961,0.9910102074427921,0.9910101522546029,2.643636376113894e-11
114,-1.73599930911175,0.7375145831591723,0.5829145728643219,0.9662654861260216,0.9662657269946067,2.736364636640598e-11
115,1.0218522104098655,-0.06859683209740428,0.6231155778894477,0.9261288486078406,0.9261294123498374,2.630585248664675e-11
116,1.0155047538449855,-0.04869036143185994,0.6633165829145726,0.8712396427384599,0.8712405166952522,2.3601658879168477e-11
117,1.6920981421859334,-0.823357656553568,0.7035175879396984,0.802472214201578,0.8024733412676142,1.984684951202803e-11
118,0.846099034513887,0.46487563700209217,0.7437185929648242,0.7209219788147161,0.7209232577588409,1.5817966468453983e-11
119,-1.5029161521113412,0.9999580350162101,0.78391959798995,0.6278879733408576,0.6278892653317598,1.233005265765009e-11
120,-1.9204794646408176,0.24723064563623168,0.8241206030150758,0.5248521627644673,0.5248533042213239,1.0101572645695867e-11
121,-1.8951560524891229,0.3234535577704515,0.8643216080402008,0.413455833652135,0.4134566544635163,9.621943711937052e-12
122,-1.8867740479168216,0.34825583715139063,0.9045226130653266,0.2954734496346705,0.2954737953004951,1.1065398407820721e-11
123,-1.0151557295878164,0.04759514086521727,0.9447236180904524,0.1727843854740994,0.1727841406900552,1.4317086811793741e-11
124,1.440111794731552,-0.9823530009930226,0.9849246231155782,0.047342989971557316,0.04734210058450117,1.905595118860534e-11
125,0.15532425736661137,0.4688298497179917,1.025125628140704,-0.07885254540747769,-0.07885405512570287,2.4934831548106238e-11
126,0.21128791474306352,0.6160990769576379,1.0653266331658289,-0.20379201629015123,-0.203794034117891,3.171293458885836e-11
127,1.3681235694384228,-0.9153975138805897,1.1055276381909547,-0.3254852265102114,-0.32548755421157693,3.932304700449823e-11
128,-1.5033067395203554,0.9999460407610461,1.1457286432160805,-0.4419936905055793,-0.4419960575287405,4.78128054102155e-11
129,-0.883265283955442,-0.3585675253761817,1.1859296482412063,-0.5514615120031081,-0.5514636025072832,5.707649567367146e-11
130,0.3430370858331515,0.8808632726592046,1.226130653266332,-0.6521449471151876,-0.6521464386642037,6.65848945768003e-11
131,1.8783829932786982,-0.3728430250789384,1.266331658291457,-0.7424401809292823,-0.7424407915859774,7.519211312956054e-11
132,0.2441208770228398,0.6939267905265712,1.3065326633165828,-0.8209088751292625,-0.8209084135269222,8.120672521453332e-11
133,-1.925410842508228,0.23219013208812178,1.3467336683417086,-0.8863010796932088,-0.8862994916235039,8.285116727313499e-11
134,1.2025306907224653,-0.5941986162278141,1.3869346733668344,-0.9375751437008254,-0.9375725463032722,7.903371249423829e-11
135,-1.0681029046359183,0.2123230344239114,1.4271356783919602,-0.973914308085538,-0.9739110031478049,7.012044500279385e-11
136,1.2284207824751165,-0.6575822471386689,1.4673366834170851,-0.9947397160206568,-0.9947361740960332,5.831765789409224e-11
137,-0.448557423743313,-0.9869692410631665,1.507537688442211,-0.999719633693478,-0.9997164429987606,4.720984332206155e-11
138,1.4541674182377147,-0.989651725621658,1.5477386934673367,-0.9887747345870026,-0.9887725127045996,4.033972983279243e-11
139,0.9884865709487385,0.03616261763019636,1.5879396984924625,-0.9620793630944628,-0.9620786351297284,3.94039639946834e-11
140,0.22496093596167555,0.6493547239134876,1.6281407035175883,-0.9200587573381742,-0.9200598126626574,4.3030219756449015e-11
141,-1.45417909735726,0.9896569897627533,1.6683417085427132,-0.8633822754312241,-0.8633850253427227,4.758180045436431e-11
142,-1.7603292419511534,0.683792735480536,1.708542713567839,-0.7929527330827791,-0.792956605389918,5.0432819245646294e-11
143,-1.5146261770370506,0.9989445078987623,1.7487437185929648,-0.7098920223913331,-0.7098959420545725,5.4305741316202166e-11
144,-1.821792485820953,0.531063693988097,1.7889447236180906,-0.615523240908179,-0.6155257643404184,6.829393971627559e-11
145,-1.5700234835756284,0.9759006655844629,1.8291457286432165,-0.5113496156423261,-0.5113493031749385,1.002920414398994e-10
146,-1.0971626455685812,0.3005272912545429,1.8693467336683414,-0.39903055773234225,-0.39902668719150824,1.4218811822101125e-10
147,0.8519559215307067,0.44850698790775734,1.9095477386934672,-0.28035522921701517,-0.2803489722064114,1.746345261725158e-10
148,0.23886792821656977,0.6819501990200357,1.949748743718593,-0.15721404296725106,-0.15721024238155223,2.8061620662390243e-10
149,-1.9497760793635366,0.157129232850988,1.9899497487437188,-0.031568549764810244,-0.03157825179368956,1.083758445263087e-09
