,xtr_0,ytr_0,xte_0,yte_0,modelte_0,epi_0
0,-1.5829779952974259,0.9662141511492748,-4.0,4.898587196589413e-16,2.3893832201187744,1.0000000000000002
1,-1.279675506557842,0.7698630357936138,-3.959798994974874,0.1259597050677177,2.4241132980069433,0.9601196714000068
2,-1.9998856251826551,0.000359319078194409,-3.919597989949749,0.2499129623703082,2.449573655039097,0.9193887098405649
3,-1.6976674273681602,0.8133025202658843,-3.879396984924623,0.369885285416548,2.4650746512771073,0.8779655924189748
4,-1.8532441091828868,0.4448862350367828,-3.8391959798994977,0.483965601142838,2.4699875979078687,0.8360180773803025
5,-1.9076614052312022,0.2860387063779303,-3.798994974874372,0.5903366919365289,2.463757050651377,0.793721395031286
6,-1.8137397886223292,0.5523275271250853,-3.758793969849246,0.6873041426091845,2.4459129021011066,0.7512562843835808
7,-1.6544392729569521,0.8845885523454862,-3.7185929648241207,0.773323331215339,2.416082052234978,0.7088069076668166
8,-1.60323252576933,0.9478693757128499,-3.678391959798995,0.8470240337722996,2.373999427441603,0.6665586782284417
9,-1.461183265996643,0.9925737516365071,-3.6381909547738696,0.9072322509454811,2.3195181136046923,0.6246960398167672
10,-1.5808054855967053,0.9679507489980838,-3.5979899497487438,0.9529889090158394,2.2526183684666705,0.5834002369699801
11,-1.3147804996032404,0.8354285670633269,-3.557788944723618,0.98356513723637,2.1734152830894957,0.5428471173202122
12,-1.7955477502684825,0.5990432330954866,-3.5175879396984926,0.9984738782203788,2.0821648718392765,0.5032050060962786
13,-1.1218825636090546,0.3736170111812786,-3.477386934673367,0.9974776464163388,1.9792683852799688,0.4646326927476387
14,-1.9726124068020738,0.08593454110720072,-3.4371859296482414,0.9805923110824042,1.8652746604851325,0.4272775670860092
15,-1.3295324898215979,0.8599934562565188,-3.3969849246231156,0.9480868435005093,1.7408803486090743,0.39127393973714847
16,-1.582695197632873,0.9664427555766607,-3.35678391959799,0.9004790324567514,1.6069278898964903,0.35674157820165386
17,-1.4413101715542482,0.9830501940093126,-3.3165829145728645,0.8385272362373773,1.4644011410126734,0.3237844848696687
18,-1.8596130614047661,0.4268788875939333,-3.2763819095477387,0.7632183025251686,1.3144185985506969,0.29248993859439587
19,-1.8018985109151213,0.5829495673115249,-3.2361809045226133,0.6757518486236092,1.1582242047714528,0.26292781550188066
20,-1.1992554313244632,0.5858912488544809,-3.1959798994974875,0.5775211524135879,0.9971757667233078,0.23515019896181413
21,-1.0317384242806025,0.0995440657721476,-3.1557788944723617,0.4700909584360025,0.832731066467513,0.20919128173229815
22,-1.6865758218407572,0.833079143316727,-3.115577889447236,0.3551725526334265,0.6664317878845272,0.18506755746905215
23,-1.307677384330686,0.8229572323396676,-3.0753768844221105,0.23459650279236882,0.49988543305672384,0.16277829256223691
24,-1.1236108477039617,0.3786478514509084,-3.035175879396985,0.11028349891127548,0.3347454472114564,0.1423062622439584
25,-1.1053933364961526,0.32508625115620254,-2.9949748743718594,-0.015786242013636178,0.17268981539954753,0.12361873081991116
26,-1.914955788630222,0.2640070187681999,-2.9547738693467336,-0.14160451942495228,0.015398434451916576,0.10666864952966618
27,-1.9609452167671177,0.1223866145425433,-2.914572864321608,-0.265167138398679,-0.13547040003971206,0.09139604218068043
