,xtr_0,xtr_1,ytr_0,xte_0,xte_1,yte_0,modelte_0,epi_0,loss
0,-1.0,-1.0,0.8082151450513766,-2.0,-2.0,3.9455978889087944,0.44967148,0.718675,0.7475827813148499
1,-0.8947368421052632,-1.0,0.7828087558329775,-1.8666666666666667,-2.0,4.00978398952416,0.6059696,0.8267022,0.2476414144039154
2,-0.7894736842105263,-1.0,0.8172534097868989,-1.7333333333333334,-2.0,4.0793328325168625,0.8756068,1.0,0.19675432741642
3,-0.6842105263157895,-1.0,0.9193708349615816,-1.6,-2.0,4.123669780834369,0.8693215,0.52869254,0.16493271589279174
4,-0.5789473684210527,-1.0,1.084413993886785,-1.4666666666666668,-2.0,4.118295027682019,1.0883445,0.70372236,0.1283819630742073
5,-0.4736842105263158,-1.0,1.2948836563908752,-1.3333333333333335,-2.0,4.056122684589194,1.1404257,0.64704996,0.07700671553611756
6,-0.368421052631579,-1.0,1.5229999370037697,-1.2,-2.0,3.9534307502969424,1.2220591,0.5332996,0.1671759605407715
7,-0.26315789473684215,-1.0,1.735422791153194,-1.0666666666666667,-2.0,3.8475007390691545,1.4441189,0.49894434,0.26732841581106187
8,-0.1578947368421053,-1.0,1.8993114573918617,-0.9333333333333333,-2.0,3.785938232031315,1.542215,0.55243534,0.11607645153999328
9,-0.052631578947368474,-1.0,1.9884978882241269,-0.8,-2.0,3.810799376153293,1.7631137,0.534256,0.09377748519182205
10,0.05263157894736836,-1.0,1.9884978850912138,-0.6666666666666667,-2.0,3.9428296111302017,2.180741,0.47707117,0.14083772003650666
11,0.1578947368421053,-1.0,1.899311456441779,-0.5333333333333334,-2.0,4.171477235015246,2.4307146,0.5990171,0.1585344433784485
12,0.26315789473684204,-1.0,1.7354227906870294,-0.3999999999999999,-2.0,4.45464871350764,2.7148242,0.6552212,0.15678246617317199
13,0.36842105263157876,-1.0,1.5229999367669733,-0.2666666666666666,-2.0,4.728953426250477,3.002113,0.5755131,0.14738391041755677
14,0.4736842105263157,-1.0,1.2948836562870316,-0.1333333333333333,-2.0,4.927554705184821,3.066334,0.58573014,0.12710997760295867
15,0.5789473684210527,-1.0,1.084413993862463,0.0,-2.0,4.0,3.0835764,0.6430103,0.13239772915840148
16,0.6842105263157894,-1.0,0.9193708349812388,0.1333333333333333,-2.0,4.92755470402439,3.146916,0.4484796,0.1745901070535183
17,0.7894736842105261,-1.0,0.8172534098255118,0.2666666666666666,-2.0,4.728953425794493,3.0818698,0.5882322,0.08571831285953521
18,0.894736842105263,-1.0,0.7828087558734692,0.3999999999999999,-2.0,4.454648713318042,2.8791513,0.82658315,0.06645542085170746
19,1.0,-1.0,0.808215145083368,0.5333333333333332,-2.0,4.171477234961613,2.7884514,0.5043988,0.07769428566098213
