,xtr_0,xtr_1,ytr_0,xte_0,xte_1,yte_0,modelte_0,epi_0,loss
14,0.4736842105263157,-1.0,1.2948836562870316,-0.1333333333333333,-2.0,4.927554705184821,2.59979,0.39845145,45.118316650390625
15,0.5789473684210527,-1.0,1.084413993862463,0.0,-2.0,4.0,2.615699,0.40177315,44.782979583740236
16,0.6842105263157894,-1.0,0.9193708349812388,0.1333333333333333,-2.0,4.92755470402439,2.62921,0.39836532,44.518925476074216
17,0.7894736842105261,-1.0,0.8172534098255118,0.2666666666666666,-2.0,4.728953425794493,2.4434342,0.39491922,44.07531585693359
18,0.894736842105263,-1.0,0.7828087558734692,0.3999999999999999,-2.0,4.454648713318042,2.1778405,0.3476227,44.20509414672851
19,1.0,-1.0,0.808215145083368,0.5333333333333332,-2.0,4.171477234961613,1.9445266,0.3021369,43.971614837646484
20,1.0,-1.0,0.808215145083368,0.6666666666666665,-2.0,3.942829611144507,1.7539042,0.25207657,43.54903717041016
21,1.0,-0.8947368421052632,0.6087691617038666,0.7999999999999998,-2.0,3.8107993761927434,1.6049777,0.15251546,43.5029899597168
22,1.0,-0.7894736842105263,0.4314838431443099,0.9333333333333331,-2.0,3.7859382320695727,1.5051285,0.09740043,43.23689270019531
23,1.0,-0.6842105263157895,0.27635918940469767,1.0666666666666664,-2.0,3.847500739093003,1.4527693,0.0787766,43.01485900878906
24,1.0,-0.5789473684210527,0.14339520048503007,1.2000000000000002,-2.0,3.953430750303416,1.4230636,0.15740465,42.839657592773435
25,1.0,-0.4736842105263158,0.032591876385307084,1.3333333333333335,-2.0,4.0561226845821725,1.3914906,0.16646276,42.555807495117186
26,1.0,-0.368421052631579,-0.056050782894471296,1.4666666666666668,-2.0,4.118295027668565,1.3613751,0.18532003,42.25072250366211
27,1.0,-0.26315789473684215,-0.12253277735430511,1.6,-2.0,4.123669780821476,1.330896,0.19797866,42.219095611572264
28,1.0,-0.1578947368421053,-0.1668541069941943,1.7333333333333334,-2.0,4.079332832509228,1.3028173,0.21744125,41.88954620361328
29,1.0,-0.052631578947368474,-0.18901477181413892,1.8666666666666667,-2.0,4.009783989523286,1.2686363,0.24182813,41.70113754272461
30,1.0,0.05263157894736836,-0.18901477181413892,2.0,-2.0,3.9455978889133316,1.2382609,0.25733632,41.747895050048825
31,1.0,0.1578947368421053,-0.1668541069941943,-2.0,-1.8666666666666667,3.430042333353239,1.1150106,0.12319322,41.458132934570315
32,1.0,0.26315789473684204,-0.12253277735430516,-1.8666666666666667,-1.8666666666666667,3.494228433968605,1.1490959,0.11585884,41.211144256591794
33,1.0,0.36842105263157876,-0.05605078289447146,-1.7333333333333334,-1.8666666666666667,3.5637772769613076,1.1857474,0.113109306,40.87904357910156
34,1.0,0.4736842105263157,0.03259187638530697,-1.6,-1.8666666666666667,3.608114225278814,1.2165885,0.10290371,40.70212860107422
35,1.0,0.5789473684210527,0.14339520048503007,-1.4666666666666668,-1.8666666666666667,3.6027394721264634,1.2471719,0.09672886,40.545989227294925
36,1.0,0.6842105263157894,0.2763591894046975,-1.3333333333333335,-1.8666666666666667,3.5405671290336382,1.2728527,0.053109065,40.39991683959961
37,1.0,0.7894736842105261,0.43148384314430954,-1.2,-1.8666666666666667,3.437875194741387,1.3071727,0.0659273,40.378475952148435
38,1.0,0.894736842105263,0.6087691617038664,-1.0666666666666667,-1.8666666666666667,3.331945183513599,1.3304564,0.058245987,40.26451797485352
39,1.0,1.0,0.808215145083368,-0.9333333333333333,-1.8666666666666667,3.2703826764757595,1.3862753,0.08659449,39.88367385864258
40,1.0,1.0,0.808215145083368,-0.8,-1.8666666666666667,3.2952438205977375,1.4661654,0.14345028,39.958841705322264
41,0.8947368421052632,1.0,0.7828087558734692,-0.6666666666666667,-1.8666666666666667,3.4272740555746464,1.6159003,0.23559324,39.662208557128906
42,0.7894736842105263,1.0,0.8172534098255115,-0.5333333333333334,-1.8666666666666667,3.65592167945969,1.8398405,0.25935048,39.595732879638675
43,0.6842105263157895,1.0,0.9193708349812388,-0.3999999999999999,-1.8666666666666667,3.939093157952085,2.085208,0.30421883,39.37319412231445
44,0.5789473684210527,1.0,1.084413993862463,-0.2666666666666666,-1.8666666666666667,4.213397870694921,2.3374395,0.33876836,39.221926879882815
45,0.4736842105263158,1.0,1.2948836562870314,-0.1333333333333333,-1.8666666666666667,4.411999149629266,2.5146618,0.32905668,38.94751892089844
46,0.368421052631579,1.0,1.5229999367669729,0.0,-1.8666666666666667,3.4844444444444447,2.5447626,0.3279137,38.82033081054688
47,0.26315789473684215,1.0,1.7354227906870292,0.1333333333333333,-1.8666666666666667,4.411999148468834,2.547728,0.3421697,38.75979461669922
48,0.1578947368421053,1.0,1.899311456441779,0.2666666666666666,-1.8666666666666667,4.213397870238937,2.3782492,0.33728373,38.52233123779297
49,0.052631578947368474,1.0,1.988497885091214,0.3999999999999999,-1.8666666666666667,3.9390931577624864,2.1140797,0.3074891,38.288429260253906
50,-0.05263157894736836,1.0,1.9884978882241269,0.5333333333333332,-1.8666666666666667,3.6559216794060583,1.8697652,0.28571612,38.15681457519531
51,-0.1578947368421053,1.0,1.8993114573918617,0.6666666666666665,-1.8666666666666667,3.427274055588952,1.6665057,0.24118827,38.28269577026367
52,-0.26315789473684204,1.0,1.7354227911531943,0.7999999999999998,-1.8666666666666667,3.295243820637188,1.4882109,0.17440869,37.81569976806641
53,-0.36842105263157876,1.0,1.5229999370037701,0.9333333333333331,-1.8666666666666667,3.2703826765140174,1.3972652,0.12873407,37.750788879394534
54,-0.4736842105263157,1.0,1.2948836563908754,1.0666666666666664,-1.8666666666666667,3.3319451835374476,1.3516077,0.109246984,37.68970642089844
55,-0.5789473684210527,1.0,1.084413993886785,1.2000000000000002,-1.8666666666666667,3.4378751947478605,1.3124286,0.10296629,37.47296905517578
56,-0.6842105263157894,1.0,0.9193708349615817,1.3333333333333335,-1.8666666666666667,3.540567129026617,1.2725791,0.032999307,37.38249893188477
57,-0.7894736842105261,1.0,0.817253409786899,1.4666666666666668,-1.8666666666666667,3.6027394721130093,1.2397821,0.039030507,37.36458892822266
58,-0.894736842105263,1.0,0.7828087558329775,1.6,-1.8666666666666667,3.6081142252659206,1.2190623,0.03856811,36.87504196166992
59,-1.0,1.0,0.8082151450513766,1.7333333333333334,-1.8666666666666667,3.563777276953673,1.1919003,0.049729526,36.87514419555664
60,-1.0,1.0,0.8082151450513766,1.8666666666666667,-1.8666666666666667,3.4942284339677308,1.1648698,0.06260623,36.71310882568359
61,-1.0,0.8947368421052632,0.6087691616718752,2.0,-1.8666666666666667,3.4300423333577763,1.1484951,0.06859627,36.50090713500977
62,-1.0,0.7894736842105263,0.43148384311231847,-2.0,-1.7333333333333334,2.950042333353239,0.99834687,0.15691708,36.45618515014648
63,-1.0,0.6842105263157895,0.2763591893727063,-1.8666666666666667,-1.7333333333333334,3.014228433968605,1.0310746,0.15949266,36.41547775268555
64,-1.0,0.5789473684210527,0.1433952004530387,-1.7333333333333334,-1.7333333333333334,3.0837772769613077,1.060708,0.16418163,36.78396759033203
65,-1.0,0.4736842105263158,0.0325918763533157,-1.6,-1.7333333333333334,3.128114225278814,1.0910897,0.16963185,36.049913024902345
66,-1.0,0.368421052631579,-0.05605078292646268,-1.4666666666666668,-1.7333333333333334,3.1227394721264634,1.1195141,0.17875756,36.239505004882815
67,-1.0,0.26315789473684215,-0.12253277738629649,-1.3333333333333335,-1.7333333333333334,3.0605671290336383,1.1579174,0.1876028,36.017024230957034
68,-1.0,0.1578947368421053,-0.1668541070261857,-1.2,-1.7333333333333334,2.957875194741387,1.1942565,0.19651698,35.96621551513672
69,-1.0,0.052631578947368474,-0.1890147718461303,-1.0666666666666667,-1.7333333333333334,2.851945183513599,1.2255665,0.19880815,35.63977127075195
70,-1.0,-0.05263157894736836,-0.1890147718461303,-0.9333333333333333,-1.7333333333333334,2.7903826764757595,1.2829531,0.20636739,35.434286499023436
71,-1.0,-0.1578947368421053,-0.1668541070261857,-0.8,-1.7333333333333334,2.8152438205977375,1.353376,0.2648294,35.49999771118164
72,-1.0,-0.26315789473684204,-0.12253277738629655,-0.6666666666666667,-1.7333333333333334,2.9472740555746464,1.5189235,0.30989254,35.219366455078124
73,-1.0,-0.36842105263157876,-0.056050782926462844,-0.5333333333333334,-1.7333333333333334,3.17592167945969,1.7260692,0.36185187,35.33231964111328
74,-1.0,-0.4736842105263157,0.03259187635331559,-0.3999999999999999,-1.7333333333333334,3.459093157952085,1.9797629,0.38209575,35.26030578613281
75,-1.0,-0.5789473684210527,0.1433952004530387,-0.2666666666666666,-1.7333333333333334,3.7333978706949216,2.2221754,0.3912269,34.96396026611328
76,-1.0,-0.6842105263157894,0.2763591893727061,-0.1333333333333333,-1.7333333333333334,3.931999149629266,2.4281025,0.38497925,34.77880020141602
77,-1.0,-0.7894736842105261,0.43148384311231813,0.0,-1.7333333333333334,3.0044444444444447,2.4316308,0.37213326,34.65412139892578
78,-1.0,-0.894736842105263,0.608769161671875,0.1333333333333333,-1.7333333333333334,3.931999148468834,2.4181888,0.34351265,34.67397003173828
79,-1.0,-1.0,0.8082151450513766,0.2666666666666666,-1.7333333333333334,3.733397870238937,2.2425764,0.36431825,34.51750869750977
80,,,,0.3999999999999999,-1.7333333333333334,3.4590931577624864,1.9816763,0.29055905,34.18210678100586
81,,,,0.5333333333333332,-1.7333333333333334,3.1759216794060583,1.7378987,0.22540118,34.183370971679686
82,,,,0.6666666666666665,-1.7333333333333334,2.947274055588952,1.5122277,0.21330194,34.19058532714844
83,,,,0.7999999999999998,-1.7333333333333334,2.815243820637188,1.3590446,0.12377347,33.88401489257812
84,,,,0.9333333333333331,-1.7333333333333334,2.7903826765140174,1.282385,0.07922721,33.75244064331055
85,,,,1.0666666666666664,-1.7333333333333334,2.8519451835374476,1.2531124,0.06419675,33.76179504394531
86,,,,1.2000000000000002,-1.7333333333333334,2.9578751947478605,1.2191682,0.05431868,33.64881362915039
87,,,,1.3333333333333335,-1.7333333333333334,3.060567129026617,1.1878302,0.04314138,33.743177795410155
88,,,,1.4666666666666668,-1.7333333333333334,3.1227394721130093,1.1591908,0.05736798,34.234656524658206
89,,,,1.6,-1.7333333333333334,3.1281142252659206,1.1263254,0.07963531,33.460757446289065
90,,,,1.7333333333333334,-1.7333333333333334,3.083777276953673,1.0935515,0.08907233,33.29960327148437
91,,,,1.8666666666666667,-1.7333333333333334,3.0142284339677308,1.061066,0.099872604,32.984074401855466
92,,,,2.0,-1.7333333333333334,2.9500423333577763,1.0312802,0.106248245,33.38901138305664
93,,,,-2.0,-1.6,2.505597888908795,0.9123099,0.08134116,33.05674819946289
94,,,,-1.8666666666666667,-1.6,2.569783989524161,0.9472722,0.0586164,32.919176483154295
95,,,,-1.7333333333333334,-1.6,2.6393328325168635,0.9802872,0.05497618,33.16373519897461
96,,,,-1.6,-1.6,2.6836697808343697,1.0149843,0.044722944,32.9187515258789
97,,,,-1.4666666666666668,-1.6,2.678295027682019,1.0531214,0.05908735,32.67622451782226
98,,,,-1.3333333333333335,-1.6,2.616122684589194,1.0827976,0.046850324,32.75630569458008
99,,,,-1.2,-1.6,2.513430750296943,1.1075544,0.03562054,32.50366744995117
100,,,,-1.0666666666666667,-1.6,2.407500739069155,1.1492758,0.032282367,32.50585174560547
101,,,,-0.9333333333333333,-1.6,2.3459382320313154,1.1922833,0.04056257,32.308233642578124
102,,,,-0.8,-1.6,2.3707993761532933,1.2572329,0.0926456,32.1760757446289
103,,,,-0.6666666666666667,-1.6,2.502829611130202,1.4064125,0.16678287,32.09026336669922
104,,,,-0.5333333333333334,-1.6,2.731477235015246,1.6264018,0.23768456,32.1545768737793
105,,,,-0.3999999999999999,-1.6,3.0146487135076407,1.8504763,0.23155703,31.745329666137696
106,,,,-0.2666666666666666,-1.6,3.2889534262504774,2.0917978,0.26171178,31.96033706665039
107,,,,-0.1333333333333333,-1.6,3.487554705184822,2.2973871,0.25375938,31.830672454833984
108,,,,0.0,-1.6,2.5600000000000005,2.2939014,0.23874845,31.705988693237305
109,,,,0.1333333333333333,-1.6,3.48755470402439,2.2933912,0.23425992,31.679945755004884
110,,,,0.2666666666666666,-1.6,3.2889534257944932,2.1324978,0.22676872,31.532930755615233
111,,,,0.3999999999999999,-1.6,3.014648713318042,1.8687499,0.19003586,31.218196868896484
112,,,,0.5333333333333332,-1.6,2.731477234961614,1.597896,0.20463131,31.18531188964844
113,,,,0.6666666666666665,-1.6,2.5028296111445076,1.3883568,0.16463326,31.13163604736328
114,,,,0.7999999999999998,-1.6,2.370799376192744,1.2369115,0.109550074,31.168824005126954
115,,,,0.9333333333333331,-1.6,2.345938232069573,1.1842748,0.054731816,31.330739974975586
116,,,,1.0666666666666664,-1.6,2.4075007390930034,1.1226994,0.057959095,30.95158576965332
117,,,,1.2000000000000002,-1.6,2.5134307503034163,1.1000006,0.06900628,30.887384796142577
118,,,,1.3333333333333335,-1.6,2.616122684582173,1.066904,0.073433384,30.70507354736328
119,,,,1.4666666666666668,-1.6,2.678295027668565,1.0520339,0.08024137,30.797906494140626
120,,,,1.6,-1.6,2.6836697808214764,1.0164483,0.08982296,30.726060485839845
121,,,,1.7333333333333334,-1.6,2.6393328325092287,0.98815215,0.095938236,30.7096435546875
122,,,,1.8666666666666667,-1.6,2.5697839895232866,0.9609198,0.106578484,30.57293243408203
123,,,,2.0,-1.6,2.505597888913332,0.9292429,0.12872405,30.572068786621095
124,,,,-2.0,-1.4666666666666668,2.096709000019906,0.8136612,0.057807267,30.267617416381835
125,,,,-1.8666666666666667,-1.4666666666666668,2.160895100635272,0.851142,0.03789103,30.527651214599608
126,,,,-1.7333333333333334,-1.4666666666666668,2.2304439436279746,0.8864555,0.033967078,30.386144638061523
127,,,,-1.6,-1.4666666666666668,2.274780891945481,0.91113496,0.024594888,30.898859786987305
128,,,,-1.4666666666666668,-1.4666666666666668,2.2694061387931304,0.9354556,0.05036305,30.612606048583984
129,,,,-1.3333333333333335,-1.4666666666666668,2.207233795700305,0.9782724,0.042416394,30.48464584350586
130,,,,-1.2,-1.4666666666666668,2.104541861408054,1.0038208,0.046717376,30.3402961730957
131,,,,-1.0666666666666667,-1.4666666666666668,1.998611850180266,1.0338541,0.03210388,29.974532699584962
132,,,,-0.9333333333333333,-1.4666666666666668,1.9370493431424267,1.0719788,0.04243812,30.092510986328126
133,,,,-0.8,-1.4666666666666668,1.9619104872644044,1.1339701,0.107060805,29.964720153808592
134,,,,-0.6666666666666667,-1.4666666666666668,2.0939407222413133,1.248233,0.14215945,29.861294555664063
135,,,,-0.5333333333333334,-1.4666666666666668,2.322588346126357,1.4675843,0.16896386,29.52683753967285
136,,,,-0.3999999999999999,-1.4666666666666668,2.605759824618752,1.7355253,0.21080936,29.41161346435547
137,,,,-0.2666666666666666,-1.4666666666666668,2.8800645373615885,1.9590409,0.2576753,29.58533630371094
138,,,,-0.1333333333333333,-1.4666666666666668,3.078665816295933,2.1566002,0.18607979,29.24266815185547
139,,,,0.0,-1.4666666666666668,2.1511111111111116,2.1770823,0.22830845,29.549155044555665
140,,,,0.1333333333333333,-1.4666666666666668,3.0786658151355013,2.1649718,0.185686,29.416867446899413
141,,,,0.2666666666666666,-1.4666666666666668,2.8800645369056044,1.9942865,0.23748066,29.25790939331055
142,,,,0.3999999999999999,-1.4666666666666668,2.6057598244291533,1.7514725,0.24133958,29.394608306884766
143,,,,0.5333333333333332,-1.4666666666666668,2.3225883460727252,1.4905424,0.20714985,29.402432250976563
144,,,,0.6666666666666665,-1.4666666666666668,2.093940722255619,1.2788739,0.15969034,29.04070167541504
145,,,,0.7999999999999998,-1.4666666666666668,1.9619104873038549,1.1563303,0.110822156,29.156751251220705
146,,,,0.9333333333333331,-1.4666666666666668,1.9370493431806846,1.1056771,0.05330029,28.78199462890625
147,,,,1.0666666666666664,-1.4666666666666668,1.9986118502041144,1.0741775,0.0396114,28.926702880859374
148,,,,1.2000000000000002,-1.4666666666666668,2.1045418614145275,1.062388,0.035853192,28.654439163208007
149,,,,1.3333333333333335,-1.4666666666666668,2.207233795693284,1.0211691,0.041305855,28.686301040649415
150,,,,1.4666666666666668,-1.4666666666666668,2.2694061387796762,0.98371255,0.04843177,28.529607391357423
151,,,,1.6,-1.4666666666666668,2.2747808919325876,0.95531356,0.059806928,28.49540023803711
152,,,,1.7333333333333334,-1.4666666666666668,2.23044394362034,0.92650473,0.069500834,28.457189559936523
153,,,,1.8666666666666667,-1.4666666666666668,2.1608951006343977,0.9005242,0.077148244,28.41354637145996
154,,,,2.0,-1.4666666666666668,2.0967090000244433,0.8794749,0.08399287,28.521168518066407
155,,,,-2.0,-1.3333333333333335,1.7233756666865725,0.7147013,0.037780106,28.482963180541994
156,,,,-1.8666666666666667,-1.3333333333333335,1.7875617673019384,0.75382155,0.03321311,28.12781982421875
157,,,,-1.7333333333333334,-1.3333333333333335,1.8571106102946409,0.79357356,0.0010376573,28.141075897216798
158,,,,-1.6,-1.3333333333333335,1.9014475586121475,0.82952774,0.036375105,28.495327758789063
159,,,,-1.4666666666666668,-1.3333333333333335,1.8960728054597968,0.8579169,0.027408123,28.040910720825195
160,,,,-1.3333333333333335,-1.3333333333333335,1.833900462366972,0.8978969,0.028457642,27.842181777954103
161,,,,-1.2,-1.3333333333333335,1.7312085280747205,0.9324877,0.044326574,27.619289016723634
162,,,,-1.0666666666666667,-1.3333333333333335,1.6252785168469326,0.9811712,0.016092896,27.73142280578613
163,,,,-0.9333333333333333,-1.3333333333333335,1.5637160098090932,1.0066699,0.03844489,27.94357833862305
164,,,,-0.8,-1.3333333333333335,1.588577153931071,1.0422084,0.072022185,27.693385696411134
165,,,,-0.6666666666666667,-1.3333333333333335,1.72060738890798,1.1514957,0.14816858,27.543384552001953
166,,,,-0.5333333333333334,-1.3333333333333335,1.9492550127930235,1.3625641,0.18626003,27.915020751953126
167,,,,-0.3999999999999999,-1.3333333333333335,2.2324264912854184,1.6104457,0.17503028,27.52106590270996
168,,,,-0.2666666666666666,-1.3333333333333335,2.506731204028255,1.8695799,0.20080443,27.321701049804688
169,,,,-0.1333333333333333,-1.3333333333333335,2.7053324829625995,2.0824594,0.21111546,27.12417678833008
170,,,,0.0,-1.3333333333333335,1.7777777777777781,2.1058397,0.1896988,28.03958740234375
171,,,,0.1333333333333333,-1.3333333333333335,2.7053324818021673,2.080554,0.1926818,27.065531921386718
172,,,,0.2666666666666666,-1.3333333333333335,2.5067312035722704,1.9310457,0.18705608,27.257979583740234
173,,,,0.3999999999999999,-1.3333333333333335,2.23242649109582,1.6728967,0.21746211,27.324226760864256
174,,,,0.5333333333333332,-1.3333333333333335,1.9492550127393917,1.4080343,0.2224213,27.97057762145996
175,,,,0.6666666666666665,-1.3333333333333335,1.7206073889222853,1.17345,0.15548442,27.156354904174805
176,,,,0.7999999999999998,-1.3333333333333335,1.5885771539705213,1.055649,0.056475177,27.227294540405275
177,,,,0.9333333333333331,-1.3333333333333335,1.563716009847351,0.988927,0.09041706,26.843133163452148
178,,,,1.0666666666666664,-1.3333333333333335,1.6252785168707808,0.97517896,0.05718614,26.847431182861328
179,,,,1.2000000000000002,-1.3333333333333335,1.731208528081194,0.95686775,0.025728777,27.06796226501465
180,,,,1.3333333333333335,-1.3333333333333335,1.8339004623599506,0.91272455,0.016402423,27.03027458190918
181,,,,1.4666666666666668,-1.3333333333333335,1.896072805446343,0.8900707,0.037119746,26.821874618530273
182,,,,1.6,-1.3333333333333335,1.9014475585992543,0.8643069,0.029204145,26.755507278442384
183,,,,1.7333333333333334,-1.3333333333333335,1.8571106102870063,0.83433425,0.028288513,26.736619186401366
184,,,,1.8666666666666667,-1.3333333333333335,1.7875617673010642,0.7999039,0.034267455,26.610707092285157
185,,,,2.0,-1.3333333333333335,1.7233756666911098,0.75857145,0.08157928,26.703798675537108
186,,,,-2.0,-1.2,1.3855978889087943,0.5678356,0.22317867,26.580793380737305
187,,,,-1.8666666666666667,-1.2,1.4497839895241602,0.6301191,0.17712979,26.55437355041504
188,,,,-1.7333333333333334,-1.2,1.5193328325168627,0.6735958,0.12444784,26.89348945617676
189,,,,-1.6,-1.2,1.5636697808343694,0.7272526,0.081094965,26.563849639892577
190,,,,-1.4666666666666668,-1.2,1.5582950276820187,0.78880465,0.060344532,26.436996078491212
191,,,,-1.3333333333333335,-1.2,1.4961226845891937,0.82625204,0.052608818,26.647265625
192,,,,-1.2,-1.2,1.3934307502969423,0.86388415,0.041571826,26.245222091674805
193,,,,-1.0666666666666667,-1.2,1.2875007390691544,0.8980205,0.031037003,26.27635726928711
194,,,,-0.9333333333333333,-1.2,1.225938232031315,0.90188974,0.056903556,26.322067260742188
195,,,,-0.8,-1.2,1.2507993761532927,0.93448526,0.12488641,26.103888702392577
196,,,,-0.6666666666666667,-1.2,1.3828296111302019,1.0589873,0.14878564,26.098249435424805
197,,,,-0.5333333333333334,-1.2,1.6114772350152453,1.2880697,0.16852398,25.881589508056642
198,,,,-0.3999999999999999,-1.2,1.8946487135076402,1.5041765,0.22810559,26.008280563354493
199,,,,-0.2666666666666666,-1.2,2.168953426250477,1.7730602,0.20855002,26.03469352722168
200,,,,-0.1333333333333333,-1.2,2.3675547051848214,1.96613,0.21658508,25.910042190551756
201,,,,0.0,-1.2,1.44,1.9607399,0.21553822,25.532844161987306
202,,,,0.1333333333333333,-1.2,2.367554704024389,1.9848487,0.20737101,25.925992965698242
203,,,,0.2666666666666666,-1.2,2.1689534257944922,1.8275368,0.21366672,25.578413009643555
204,,,,0.3999999999999999,-1.2,1.8946487133180416,1.5510117,0.17103918,25.634946441650392
205,,,,0.5333333333333332,-1.2,1.6114772349616135,1.2736684,0.20574938,25.840951919555664
206,,,,0.6666666666666665,-1.2,1.382829611144507,1.0777761,0.16405903,25.57089309692383
207,,,,0.7999999999999998,-1.2,1.2507993761927432,0.96348405,0.097881004,26.017918395996094
208,,,,0.9333333333333331,-1.2,1.2259382320695729,0.91352326,0.06674795,25.57910499572754
209,,,,1.0666666666666664,-1.2,1.2875007390930027,0.8761942,0.052943945,25.21428337097168
210,,,,1.2000000000000002,-1.2,1.3934307503034158,0.8542624,0.05350797,25.5969539642334
211,,,,1.3333333333333335,-1.2,1.4961226845821725,0.80713195,0.03073953,25.289952087402344
212,,,,1.4666666666666668,-1.2,1.5582950276685648,0.78747064,0.04994479,25.275976943969727
213,,,,1.6,-1.2,1.5636697808214761,0.74780935,0.045562983,25.119282913208007
214,,,,1.7333333333333334,-1.2,1.5193328325092281,0.71227586,0.07589127,25.298928451538085
215,,,,1.8666666666666667,-1.2,1.449783989523286,0.6539877,0.10917045,25.057038497924804
216,,,,2.0,-1.2,1.3855978889133316,0.61697215,0.14725895,25.233689498901366
217,,,,-2.0,-1.0666666666666667,1.0833756666865721,0.3325079,0.29843307,25.08411750793457
218,,,,-1.8666666666666667,-1.0666666666666667,1.147561767301938,0.40535638,0.2538287,25.56549835205078
219,,,,-1.7333333333333334,-1.0666666666666667,1.2171106102946405,0.48875785,0.21453284,25.220927810668947
220,,,,-1.6,-1.0666666666666667,1.2614475586121472,0.54656196,0.18096347,25.511506652832033
221,,,,-1.4666666666666668,-1.0666666666666667,1.2560728054597965,0.62061954,0.11342262,25.11387481689453
222,,,,-1.3333333333333335,-1.0666666666666667,1.1939004623669716,0.6940887,0.095139354,25.18315315246582
223,,,,-1.2,-1.0666666666666667,1.0912085280747201,0.7468382,0.109730855,25.024346923828126
224,,,,-1.0666666666666667,-1.0666666666666667,0.9852785168469324,0.7978068,0.11492024,24.583256912231445
225,,,,-0.9333333333333333,-1.0666666666666667,0.9237160098090927,0.8341125,0.11915912,24.734486389160157
226,,,,-0.8,-1.0666666666666667,0.9485771539310706,0.87795234,0.13189448,24.934764099121093
227,,,,-0.6666666666666667,-1.0666666666666667,1.0806073889079797,0.94055384,0.15306397,24.61320266723633
228,,,,-0.5333333333333334,-1.0666666666666667,1.3092550127930234,1.1870807,0.21386234,24.75856170654297
229,,,,-0.3999999999999999,-1.0666666666666667,1.592426491285418,1.3598998,0.26659125,24.402691650390626
230,,,,-0.2666666666666666,-1.0666666666666667,1.8667312040282547,1.6449866,0.289855,24.534788513183592
231,,,,-0.1333333333333333,-1.0666666666666667,2.0653324829625994,1.8782051,0.19154812,24.829759979248045
232,,,,0.0,-1.0666666666666667,1.1377777777777778,1.8389401,0.23722567,24.630135345458985
233,,,,0.1333333333333333,-1.0666666666666667,2.065332481802167,1.8765117,0.26669925,24.712083435058595
234,,,,0.2666666666666666,-1.0666666666666667,1.8667312035722703,1.711465,0.23859923,24.452434539794922
235,,,,0.3999999999999999,-1.0666666666666667,1.5924264910958197,1.4596673,0.20811363,24.487178802490234
236,,,,0.5333333333333332,-1.0666666666666667,1.3092550127393914,1.1887221,0.17684217,24.446504211425783
237,,,,0.6666666666666665,-1.0666666666666667,1.0806073889222847,0.9457169,0.17467393,24.233395767211913
238,,,,0.7999999999999998,-1.0666666666666667,0.948577153970521,0.8669739,0.12017481,24.196437072753906
239,,,,0.9333333333333331,-1.0666666666666667,0.9237160098473507,0.8526398,0.09603059,24.05259132385254
240,,,,1.0666666666666664,-1.0666666666666667,0.9852785168707805,0.78075165,0.10984205,24.048957443237306
241,,,,1.2000000000000002,-1.0666666666666667,1.0912085280811936,0.7369146,0.09890024,24.067380523681642
242,,,,1.3333333333333335,-1.0666666666666667,1.1939004623599503,0.70374125,0.12918119,23.94553146362305
243,,,,1.4666666666666668,-1.0666666666666667,1.2560728054463426,0.64492154,0.1747363,23.939521026611327
244,,,,1.6,-1.0666666666666667,1.261447558599254,0.59539425,0.18582211,23.99134635925293
245,,,,1.7333333333333334,-1.0666666666666667,1.217110610287006,0.51996636,0.22271,23.871089935302734
246,,,,1.8666666666666667,-1.0666666666666667,1.1475617673010639,0.46349794,0.25972372,23.94876899719238
