,xte_0,xte_1,yte_0,modelte_0,epi_0
0,-2.0,-2.0,3.9455978889087944,1.2262349,0.10977547
1,-1.8666666666666667,-2.0,4.00978398952416,1.2562174,0.10038738
2,-1.7333333333333334,-2.0,4.0793328325168625,1.2875514,0.09970629
3,-1.6,-2.0,4.123669780834369,1.3152151,0.09830406
4,-1.4666666666666668,-2.0,4.118295027682019,1.3494351,0.13227205
5,-1.3333333333333335,-2.0,4.056122684589194,1.3787379,0.120805964
6,-1.2,-2.0,3.9534307502969424,1.4099258,0.10376139
7,-1.0666666666666667,-2.0,3.8475007390691545,1.4503177,0.10747926
8,-0.9333333333333333,-2.0,3.785938232031315,1.4968753,0.12420015
9,-0.8,-2.0,3.810799376153293,1.5820726,0.18729354
10,-0.6666666666666667,-2.0,3.9428296111302017,1.7343225,0.26002854
11,-0.5333333333333334,-2.0,4.171477235015246,1.9397045,0.31500375
12,-0.3999999999999999,-2.0,4.45464871350764,2.1612992,0.33030474
13,-0.2666666666666666,-2.0,4.728953426250477,2.4005206,0.3776462
14,-0.1333333333333333,-2.0,4.927554705184821,2.59979,0.39845145
15,0.0,-2.0,4.0,2.615699,0.40177315
16,0.1333333333333333,-2.0,4.92755470402439,2.62921,0.39836532
17,0.2666666666666666,-2.0,4.728953425794493,2.4434342,0.39491922
18,0.3999999999999999,-2.0,4.454648713318042,2.1778405,0.3476227
19,0.5333333333333332,-2.0,4.171477234961613,1.9445266,0.3021369
20,0.6666666666666665,-2.0,3.942829611144507,1.7539042,0.25207657
21,0.7999999999999998,-2.0,3.8107993761927434,1.6049777,0.15251546
22,0.9333333333333331,-2.0,3.7859382320695727,1.5051285,0.09740043
23,1.0666666666666664,-2.0,3.847500739093003,1.4527693,0.0787766
24,1.2000000000000002,-2.0,3.953430750303416,1.4230636,0.15740465
25,1.3333333333333335,-2.0,4.0561226845821725,1.3914906,0.16646276
26,1.4666666666666668,-2.0,4.118295027668565,1.3613751,0.18532003
27,1.6,-2.0,4.123669780821476,1.330896,0.19797866
28,1.7333333333333334,-2.0,4.079332832509228,1.3028173,0.21744125
29,1.8666666666666667,-2.0,4.009783989523286,1.2686363,0.24182813
30,2.0,-2.0,3.9455978889133316,1.2382609,0.25733632
31,-2.0,-1.8666666666666667,3.430042333353239,1.1150106,0.12319322
32,-1.8666666666666667,-1.8666666666666667,3.494228433968605,1.1490959,0.11585884
33,-1.7333333333333334,-1.8666666666666667,3.5637772769613076,1.1857474,0.113109306
34,-1.6,-1.8666666666666667,3.608114225278814,1.2165885,0.10290371
35,-1.4666666666666668,-1.8666666666666667,3.6027394721264634,1.2471719,0.09672886
36,-1.3333333333333335,-1.8666666666666667,3.5405671290336382,1.2728527,0.053109065
37,-1.2,-1.8666666666666667,3.437875194741387,1.3071727,0.0659273
38,-1.0666666666666667,-1.8666666666666667,3.331945183513599,1.3304564,0.058245987
39,-0.9333333333333333,-1.8666666666666667,3.2703826764757595,1.3862753,0.08659449
40,-0.8,-1.8666666666666667,3.2952438205977375,1.4661654,0.14345028
41,-0.6666666666666667,-1.8666666666666667,3.4272740555746464,1.6159003,0.23559324
42,-0.5333333333333334,-1.8666666666666667,3.65592167945969,1.8398405,0.25935048
43,-0.3999999999999999,-1.8666666666666667,3.939093157952085,2.085208,0.30421883
44,-0.2666666666666666,-1.8666666666666667,4.213397870694921,2.3374395,0.33876836
45,-0.1333333333333333,-1.8666666666666667,4.411999149629266,2.5146618,0.32905668
46,0.0,-1.8666666666666667,3.4844444444444447,2.5447626,0.3279137
47,0.1333333333333333,-1.8666666666666667,4.411999148468834,2.547728,0.3421697
48,0.2666666666666666,-1.8666666666666667,4.213397870238937,2.3782492,0.33728373
49,0.3999999999999999,-1.8666666666666667,3.9390931577624864,2.1140797,0.3074891
50,0.5333333333333332,-1.8666666666666667,3.6559216794060583,1.8697652,0.28571612
51,0.6666666666666665,-1.8666666666666667,3.427274055588952,1.6665057,0.24118827
