,xtr_0,ytr_0,xte_0,yte_0,modelte_0,epi_0,loss,x_epi_0,y_epi_0
54,-1.5084268407196617,0.9996495920465868,-1.829145728643216,0.5113496156423267,0.50518394,0.35644156,0.15582874846458436,-0.014641511,1.0
55,-1.9466374548829197,0.16685923237389166,-1.7889447236180902,0.6155232409081798,0.5793414,0.29217696,0.15599588692188263,-2.1469293,1.0
56,-1.4258823945079868,0.9730133229193327,-1.7487437185929648,0.7098920223913331,0.6534984,0.2323869,0.14897313380241395,-0.014641511,1.0
57,-1.85327142509419,0.44480937817492067,-1.708542713567839,0.7929527330827791,0.70660776,0.19298865,0.15150268793106078,-0.014641511,1.0
58,-1.4106944630967158,0.9609000802639347,-1.6683417085427137,0.8633822754312233,0.70660776,0.19298865,0.14820854938030242,-0.014641511,1.0
59,-1.3002416399790688,0.809462969214786,-1.6281407035175879,0.9200587573381745,0.70660776,0.19298865,0.15426684963703155,-0.014641511,1.0
60,-1.8976655711721742,0.315983503189854,-1.587939698492462,0.9620793630944631,0.70660776,0.19298865,0.2872264069318771,-4.1344666,1.0
61,-1.5859440121804318,0.9637706090192686,-1.5477386934673367,0.9887747345870026,0.70660776,0.19298865,0.07631046190857887,-0.014641511,1.0
62,-1.305599842272255,0.8192318385225349,-1.507537688442211,0.999719633693478,0.70660776,0.19298865,0.04493145704269409,-0.014641511,1.0
63,-1.5858207304730974,0.9638738424621597,-1.4673366834170856,0.994739716020657,0.70660776,0.19298865,0.043590119183063505,-0.014641511,1.0
64,-1.9500465410539127,0.15629005046059935,-1.4271356783919598,0.9739143080855377,0.70660776,0.19298865,0.049574341624975204,-0.014641511,1.0
65,-1.4641035940844884,0.9936479870559808,-1.386934673366834,0.9375751437008247,0.70660776,0.19298865,0.03853141516447067,-3.7288804,1.0
66,-1.336205354780211,0.8705014522029949,-1.3467336683417086,0.8863010796932088,0.70660776,0.19298865,0.03538722723722458,-0.014641511,1.0
67,-1.4851108879416914,0.9989062245765975,-1.3065326633165828,0.8209088751292625,0.70660776,0.19298865,0.03481444865465164,-0.014641511,1.0
68,-1.0554052440091866,0.17318311472069844,-1.2663316582914574,0.7424401809292835,0.70660776,0.19298865,0.04185626551508904,-0.014641511,1.0
69,-1.413444959498007,0.9632568134331709,-1.2261306532663316,0.6521449471151866,0.70660776,0.19298865,0.03634846478700638,-0.014641511,1.0
70,-1.0965980847121166,0.29883518797374276,-1.1859296482412058,0.551461512003107,0.70660776,0.19298865,0.019901896193623543,-2.6871002,1.0
71,-1.8625252958537626,0.418587566741932,-1.1457286432160805,0.4419936905055793,0.70660776,0.19298865,0.03889347469434142,-0.014641511,1.0
72,-1.8607236527492415,0.4237211391556388,-1.1055276381909547,0.3254852265102114,0.70660776,0.19298865,0.026117417439818384,-0.014641511,1.0
73,-1.1926087112904762,0.5688427711823256,-1.0653266331658293,0.20379201629015253,0.70660776,0.19298865,0.018396283090114592,-0.014641511,1.0
74,-1.6023231630144665,0.9487758669383869,-1.0251256281407035,0.07885254540747635,0.70660776,0.19298865,0.03981608685106039,-0.014641511,1.0
75,-1.8346458028830672,0.4964249251850297,-0.9849246231155777,-0.04734298997155865,0.70660776,0.19298865,0.018071265667676927,-0.03879251,1.0
76,-1.072491419603966,0.22577500686292445,-0.9447236180904524,-0.1727843854740994,0.70660776,0.19298865,0.013397538736462593,-0.014641511,1.0
77,-1.6522341402544933,0.8877981538966313,-0.9045226130653266,-0.2954734496346705,0.7657334,0.2444761,0.043383006416261194,-0.014641511,1.0
78,-1.2491878968638446,0.7053004422404765,-0.8643216080402008,-0.413455833652135,0.93733,0.47716862,0.015139805898070336,-0.014641511,1.0
79,-1.2740020146495485,0.7583660408649052,-0.8241206030150754,-0.5248521627644684,1.1315173,0.91437733,0.01823465347290039,-0.014641511,1.0
80,-1.1166939087941903,0.35844784746974706,-0.7839195979899496,-0.627887973340859,1.2361219,0.9902971,0.1661024417579174,-1.3372203,1.0
81,-1.3763277929443911,0.9254678096950667,-0.7437185929648242,-0.7209219788147161,1.2823861,0.9967228,0.1659309124946594,-0.014641511,1.0
82,-1.2490575659726628,0.7050101229668895,-0.7035175879396984,-0.802472214201578,1.3021271,0.9982194,0.14766006428003312,-0.014641511,1.0
83,-1.6511016580221574,0.8894299476812447,-0.6633165829145726,-0.8712396427384599,1.3218684,0.9990331,0.1539761538505554,-0.014641511,1.0
84,-1.730072108234974,0.749961240298803,-0.6231155778894473,-0.9261288486078412,1.3313705,0.9993006,0.14771688663959504,-0.014641511,1.0
85,-1.104113781803933,0.32128213534260025,-0.5829145728643215,-0.9662654861260219,1.3382056,0.99945474,0.1471057339310646,-1.9005319,1.0
86,-1.571908810128705,0.9745910822034503,-0.5427135678391961,-0.9910102074427921,1.3450408,0.99957514,0.15682046151161194,-0.014641511,1.0
87,-1.0351599528516144,0.11023376925854146,-0.5025125628140703,-0.9999688468941563,1.3422468,0.99952817,0.15664719700813293,-0.014641511,1.0
88,-1.336558502181552,0.8710469474320987,-0.4623115577889445,-0.9929986997786695,1.338176,0.99945116,0.16623788583278656,-0.014641511,1.0
89,-1.3783042797908782,0.9278022057996606,-0.42211055276381915,-0.9702107955409863,1.3341053,0.99936163,0.15372099685668944,-0.014641511,1.0
90,-1.8852540270466247,0.35272820065309846,-0.38190954773869334,-0.9319681291524347,1.3300345,0.99925745,0.1583884506225586,-2.5501752,1.0
91,-1.0505107412929289,0.15801904951621568,-0.341708542713568,-0.8788798788614606,1.3259637,0.9991361,0.14597192481160165,-0.014641511,1.0
92,-1.5500878665200595,0.987645120668432,-0.3015075376884422,-0.8117917024210207,1.321893,0.9989952,0.15311065888404846,-0.014641511,1.0
93,-1.4216103856128681,0.9698289260318179,-0.2613065326633164,-0.7317722663670764,1.3178222,0.99883115,0.16028571435809136,-0.014641511,1.0
94,-1.5918631972387187,0.958644195654816,-0.22110552763819102,-0.6400962229271073,1.3137513,0.99864054,0.14758736902475358,-0.014641511,1.0
95,-1.7629730197569722,0.6777087671971893,-0.18090452261306522,-0.5382239057242882,1.3096806,0.9984187,0.16515021666884422,-1.1786983,1.0
96,-1.096620479437746,0.2989023274445373,-0.14070351758793986,-0.42777806771021004,1.3056098,0.9981607,0.14299935150146484,-0.014641511,1.0
97,-1.4263205133277141,0.9733300018893294,-0.10050251256281406,-0.31051803187416877,1.2921338,0.99783576,0.1463645052909851,-0.014641511,1.0
98,-1.997129672968841,0.009017276108991324,-0.06030150753768826,-0.18831166648971728,1.2672732,0.99742043,0.14762588846683503,-0.014641511,1.0
99,-1.3828550863792761,0.9330409405018342,-0.0201005025125629,-0.06310563131267392,1.2405317,0.99691916,0.15800700581073762,-0.014641511,1.0
100,1.326644901772096,-0.8553288373219352,0.020100502512562457,0.06310563131267252,1.2066855,0.99631286,0.13422009438276292,-1.0542358,1.0
101,1.5270581022576093,-0.9963892045552099,0.06030150753768826,0.18831166648971728,1.1549586,0.9955596,0.061473127901554105,-0.014641511,1.0
102,1.8859420993107745,-0.35070467317132714,0.10050251256281406,0.31051803187416877,1.1025006,0.99465156,0.03932031586766243,-0.014641511,1.0
103,1.3572697600024997,-0.9011417758034916,0.14070351758793986,0.42777806771021004,1.0500424,0.993559,0.03100830651819706,-0.014641511,1.0
104,1.9085351509197992,-0.28340736847943854,0.18090452261306567,0.5382239057242895,0.99758434,0.99224484,0.0357460418343544,-0.014641511,1.0
105,1.6233601157918027,-0.9258387901695622,0.22110552763819058,0.6400962229271063,0.9451263,0.99066484,0.037501581981778144,2.6689227,1.0
106,1.0158212428465563,-0.049683437428963396,0.2613065326633164,0.7317722663670764,0.8926681,0.9887663,0.020259227231144906,-0.014641511,1.0
107,1.9294372337437613,-0.21986830316268247,0.3015075376884422,0.8117917024210207,0.8402101,0.98648655,0.04382200747728348,-0.014641511,1.0
108,1.690896917516924,-0.8254934828349183,0.341708542713568,0.8788798788614606,0.78775203,0.98375094,0.024955703765153884,-0.014641511,1.0
109,1.9973228504514804,-0.008410414199166123,0.3819095477386938,0.9319681291524352,0.735294,0.9804716,0.012264185138046741,-0.014641511,1.0
110,1.1723405083453287,-0.5153565685523565,0.4221105527638196,0.9702107955409867,0.6828358,0.97654474,0.05045912232249975,-4.2687774,1.0
111,1.1371357496288779,-0.41762025154155186,0.4623115577889445,0.9929986997786695,0.6303779,0.97184896,0.015026880595833063,-0.014641511,1.0
112,1.9325954630371636,-0.21017856229669787,0.5025125628140703,0.9999688468941563,0.5779198,0.96624255,0.01623563304543495,-0.014641511,1.0
113,1.6968181614899,-0.8148520032214721,0.5427135678391961,0.9910102074427921,0.5254617,0.95956206,0.019103632718324663,-0.014641511,1.0
114,1.0660001727220625,-0.20586313976973317,0.5829145728643219,0.9662654861260216,0.4730037,0.9516196,0.03597378326579928,-0.014641511,1.0
115,1.7554630526024664,-0.6948673860154255,0.6231155778894477,0.9261288486078406,0.42045468,0.9425694,0.022136329114437102,-3.440155,1.0
116,1.7538761884612464,-0.6984438407075235,0.6633165829145726,0.8712396427384599,0.36790127,0.9319581,0.010484716296195984,-0.014641511,1.0
117,1.9230245355464834,-0.23947545892262673,0.7035175879396984,0.802472214201578,0.3153476,0.91953814,0.0417434100410901,-0.014641511,1.0
118,1.7115247586284719,-0.787210028986548,0.7437185929648242,0.7209219788147161,0.26279414,0.9050605,0.008242037668824196,-0.014641511,1.0
119,1.1242709619721647,-0.38056643178005356,0.78391959798995,0.6278879733408576,0.21024066,0.8882647,0.023850524723529817,-0.014641511,1.0
120,1.0198801338397956,-0.062414687514019504,0.8241206030150758,0.5248521627644673,0.15768713,0.86888677,0.15971779479086398,-0.30900645,1.0
121,1.0262109868777194,-0.08225121848240503,0.8643216080402008,0.413455833652135,0.10513353,0.8466716,0.1584397000670433,-0.014641511,1.0
122,1.0283064880207946,-0.08881029339855673,0.9045226130653266,0.2954734496346705,0.05258006,0.82138926,0.14451924428343774,-0.014641511,1.0
123,1.246211067603046,-0.6986399946711387,0.9447236180904524,0.1727843854740994,0.00070899725,0.7939823,0.14850757420063018,-0.014641511,1.0
124,1.860027948682888,-0.42569984305325526,0.9849246231155782,0.047342989971557316,-0.045397103,0.7670993,0.14939848375320436,-0.014641511,1.0
125,1.538831064341653,-0.9925682741916515,1.025125628140704,-0.07885254540747769,-0.08055192,0.74340117,0.14214674699306487,-0.9663411,1.0
126,1.552821978685766,-0.9862626733118064,1.0653266331658289,-0.20379201629015123,-0.14898175,0.6305917,0.15160691857337952,-0.014641511,1.0
127,1.8420308923596056,-0.4761528627133772,1.1055276381909547,-0.3254852265102114,-0.2682476,0.4867007,0.1601639429330826,-0.014641511,1.0
128,1.1241733151199111,-0.38028273033382193,1.1457286432160805,-0.4419936905055793,-0.38751322,0.33785027,0.14860677433013916,-0.014641511,1.0
129,1.2791836790111395,-0.7688760063404474,1.1859296482412063,-0.5514615120031081,-0.5067795,0.20475979,0.1514167291522026,-0.014641511,1.0
130,1.5857592714582878,-0.9639252529111114,1.226130653266332,-0.6521449471151876,-0.62604505,0.10040727,0.15701531958580017,-1.8986529,1.0
131,1.9695957483196747,-0.09537259491600372,1.266331658291457,-0.7424401809292823,-0.73773116,0.038877994,0.14600043870508672,-0.014641511,1.0
132,1.56103021925571,-0.9816756418981173,1.3065326633165828,-0.8209088751292625,-0.7948081,0.030977443,0.15390549963712694,-0.014641511,1.0
133,1.018647289372943,-0.05854868528473185,1.3467336683417086,-0.8863010796932088,-0.85188514,0.023482695,0.16313624960184098,-0.014641511,1.0
134,1.8006326726806163,-0.5861760902600978,1.3869346733668344,-0.9375751437008254,-0.9089623,0.016379587,0.14654593539237976,-0.014641511,1.0
135,1.2329742738410205,-0.6682918995944155,1.4271356783919602,-0.973914308085538,-0.9541257,0.010253444,0.1546370165348053,-1.5044881,1.0
136,1.8071051956187791,-0.5695817461392687,1.4673366834170851,-0.9947397160206568,-0.9747152,0.005931981,0.14132383114099503,-0.014641511,1.0
137,1.3878606440641716,-0.9385828831673769,1.507537688442211,-0.999719633693478,-0.9952342,0.0017869473,0.1559705891609192,-0.014641511,1.0
138,1.8635418545594287,-0.415685072633406,1.5477386934673367,-0.9887747345870026,-1.001992,0.0011879876,0.14146834927797317,-0.014641511,1.0
139,1.7471216427371847,-0.71347188669292,1.5879396984924625,-0.9620793630944628,-1.0087495,0.0005923435,0.163417278110981,-0.014641511,1.0
140,1.5562402339904189,-0.9844319612012807,1.6281407035175883,-0.9200587573381742,-1.0155072,0.0,0.1610461190342903,-2.382899,1.0
141,1.136455225660685,-0.41567672991254856,1.6683417085427132,-0.8633822754312241,-1.0014637,0.0008195415,0.12018153011798859,-0.014641511,1.0
142,1.0599176895122118,-0.18712730256942206,1.708542713567839,-0.7929527330827791,-0.9474245,0.0045752227,0.09767259865999221,-0.014641511,1.0
143,1.1213434557407373,-0.37204546824262047,1.7487437185929648,-0.7098920223913331,-0.8639274,0.010686278,0.08360993951559066,-0.014641511,1.0
144,1.0445518785447616,-0.13950732254221043,1.7889447236180906,-0.615523240908179,-0.7683459,0.01793769,0.07145690083503724,-0.014641511,1.0
145,1.107494129106093,-0.3313204863082735,1.8291457286432165,-0.5113496156423261,-0.6681196,0.026126593,0.06312096357345581,-1.3283308,1.0
146,1.2257093386078548,-0.6511409632723442,1.8693467336683414,-0.39903055773234225,-0.567447,0.034880623,0.06878921687602997,-0.014641511,1.0
147,1.7129889803826766,-0.7843649666477504,1.9095477386934672,-0.28035522921701517,-0.46629983,0.044281095,0.05890452057123184,-0.014641511,1.0
148,1.5597169820541423,-0.9824534682393893,1.949748743718593,-0.15721404296725106,-0.36488158,0.054318175,0.06887944251298904,-0.014641511,1.0
149,1.012555980159116,-0.039435546420678716,1.9899497487437188,-0.031568549764810244,-0.26346296,0.06495331,0.0516860032081604,-0.014641511,1.0
150,1.0719742796894867,-0.22419201577720715,2.0301507537688446,0.09457980779484577,-0.1711433,0.07553755,0.058388406932353976,-3.848906,1.0
151,1.967276330000272,-0.10262345114445792,2.0703517587939704,0.2192215768476927,-0.08841407,0.085953146,0.061593528091907504,-0.014641511,1.0
152,1.5681004619199421,-0.977201163241441,2.1105527638190953,0.34037130340411215,-0.009964883,0.096565336,0.0581146164983511,-0.014641511,1.0
153,1.2032932346609906,-0.5961237363517067,2.150753768844221,0.4560991592070158,0.064546704,0.10723005,0.04995968893170357,-0.014641511,1.0
154,1.2523257445703235,-0.712254366091558,2.190954773869347,0.5645616825119184,0.13897616,0.1183359,0.06123414278030395,-0.014641511,1.0
155,1.743825854075093,-0.7206884117124912,2.2311557788944727,0.664031143110432,0.22740382,0.27660936,0.05824125111103058,-2.8697577,1.0
156,1.195429481109319,-0.5761086206630859,2.2713567839195985,0.752923063833378,0.3152283,0.50076586,0.05056493815034628,-0.014641511,1.0
157,1.5813589272732578,-0.9675126317961422,2.3115577889447234,0.8298214601357254,0.38420296,0.705721,0.06263025954365731,-0.014641511,1.0
158,1.9700199890883123,-0.09404579425785398,2.351758793969849,0.8935013957148741,0.45317715,0.8479745,0.06211948812007904,-0.014641511,1.0
159,1.8468288014900351,-0.4628445769920436,2.391959798994975,0.9429484948674373,0.52215135,0.9276682,0.051506032347679136,-0.014641511,1.0
160,1.2398477591475863,-0.6841983774475284,2.432160804020101,0.9773751007667074,0.5911255,0.96704435,0.1495922774374485,0.8298088,1.0
161,1.4937697142687298,-0.9998084545615823,2.4723618090452266,0.9962328222710068,0.66009974,0.9852927,0.16534989261627198,-0.014641511,1.0
162,1.6199557183813798,-0.9298276884675104,2.5125628140703515,0.9992212694012756,0.72907406,0.9934983,0.1415909635424614,-0.014641511,1.0
163,1.8289808995501788,-0.5117945525190903,2.5527638190954773,0.9862928383380029,0.7980484,0.997138,0.15188173931837082,-0.014641511,1.0
164,1.1567913946460844,-0.47289606249589833,2.592964824120603,0.9576534697159294,0.8670223,0.99874246,0.14477551078796386,-0.014641511,1.0
165,1.0185762021774094,-0.058325739920626445,2.633165829145729,0.9137593681374366,0.93599707,0.99944794,0.14633069771528245,-1.2586751,1.0
166,1.0700221437192223,-0.21821113202658768,2.6733668341708547,0.855309735160411,0.9936761,0.99975634,0.1525083487033844,-0.014641511,1.0
167,1.4863451109370318,-0.9990800176398541,2.7135678391959797,0.7832356315188906,1.0233283,0.9998902,0.17068481171131134,-0.014641511,1.0
168,1.6063294616533303,-0.944724228692967,2.7537688442211055,0.698685145993307,1.0489172,0.9999505,0.1442395119071007,-0.014641511,1.0
169,1.5688514370864812,-0.9766975369689531,2.7939698492462313,0.603005107179614,1.0745053,0.9999777,0.1575470360517502,-0.014641511,1.0
170,1.3173624093221608,-0.8398590029737631,2.834170854271357,0.4977196294756828,1.1000946,0.99999,0.15305697524547576,-3.7687957,1.0
171,1.988616154412449,-0.035755782462730534,2.874371859296483,0.3845058350320092,1.1256827,0.99999547,0.14285292574763298,-0.014641511,1.0
172,1.579745219245797,-0.9687819065366918,2.914572864321608,0.265167138398679,1.1512713,0.99999785,0.15011223185062408,-0.014641511,1.0
173,1.3801411726235504,-0.9299396602108708,2.9547738693467336,0.14160451942495228,1.1768599,0.99999905,0.1532435469329357,-0.014641511,1.0
174,1.5509482191178967,-0.9872179534599521,2.9949748743718594,0.015786242013636178,1.2024486,0.99999964,0.1467317722439766,-0.014641511,1.0
175,1.7453344309065022,-0.7173947437709058,3.035175879396985,-0.11028349891127548,1.2280369,0.9999999,0.14964682364463805,-1.4827741,1.0
176,1.6692328934531846,-0.8619662836939105,3.075376884422111,-0.23459650279236882,1.2536259,0.9999999,0.14168651646375657,-0.014641511,1.0
177,1.2649195576628094,-0.7394609896210472,3.115577889447236,-0.3551725526334265,1.279214,1.0,0.15424009346961975,-0.014641511,1.0
178,1.0663348344284416,-0.2068918770315459,3.1557788944723617,-0.4700909584360025,1.3048031,1.0,0.1452716085910797,-0.014641511,1.0
179,1.3700841979141063,-0.9178596453678991,3.1959798994974875,-0.5775211524135879,1.3303916,1.0,0.1548655658364296,-0.014641511,1.0
180,1.6297175070215646,-0.9181067241805476,3.2361809045226133,-0.6757518486236092,1.3559802,1.0,0.07197955697774887,-2.3569047,1.0
181,1.2101740099148395,-0.6133389147227282,3.276381909547739,-0.7632183025251686,1.381569,1.0,0.054909501522779465,-0.014641511,1.0
182,1.752755553738814,-0.7009590609372243,3.316582914572864,-0.8385272362373763,1.407157,1.0,0.05605120114982128,-0.014641511,1.0
183,1.066536481354115,-0.2075116216142374,3.35678391959799,-0.9004790324567514,1.4327459,1.0,0.057330202236771585,-0.014641511,1.0
184,1.260315098578541,-0.7296459111136077,3.3969849246231156,-0.9480868435005093,1.4583347,1.0,0.03171922251582146,-0.014641511,1.0
185,1.8047545637433453,-0.5756359241777278,3.4371859296482414,-0.9805923110824042,1.4839232,1.0,0.03285092443227768,-1.9529037,1.0
186,1.1934342826233277,-0.5709739595104197,3.4773869346733672,-0.9974776464163388,1.509511,1.0,0.04545461818575859,-0.014641511,1.0
187,1.6394608808799402,-0.9055468935943222,3.517587939698492,-0.9984738782203789,1.5351,1.0,0.03599194973707199,-0.014641511,1.0
188,1.5246703091237337,-0.9969980633348969,3.557788944723618,-0.98356513723637,1.5606887,1.0,0.04721311882138252,-0.014641511,1.0
189,1.9248079703993506,-0.23403193148153867,3.5979899497487438,-0.9529889090158394,1.5862768,1.0,0.03450504153966904,-0.014641511,1.0
190,1.263296770487111,-0.7360193325203777,3.6381909547738696,-0.9072322509454811,1.6116053,1.0,0.04385415531694889,-1.9207591,1.0
191,1.0659610906840238,-0.20574298822169504,3.6783919597989954,-0.8470240337722986,1.636591,1.0,0.04138407975435257,-0.014641511,1.0
192,1.7350659632886694,-0.7394916108609899,3.7185929648241203,-0.7733233312153401,1.661577,1.0,0.03857651494443417,-0.014641511,1.0
193,1.7721780295432468,-0.6561638030704566,3.758793969849246,-0.6873041426091845,1.6865625,1.0,0.03520889095962047,-0.014641511,1.0
194,1.907815852503524,-0.2855737353396375,3.798994974874372,-0.5903366919365289,1.7115481,1.0,0.04513778403401375,-0.014641511,1.0
195,1.9319720691968372,-0.21209286165314303,3.8391959798994977,-0.483965601142838,1.7365339,1.0,0.03684887677431106,-0.90549684,1.0
